code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,85.0,81,0,0,0.0
HK.00002,76.0,70,0,0,0.25
HK.00003,62.0,62,0,0,0.3
HK.00004,33.0,23,1,27,1.0
HK.00005,87.0,85,0,0,0.05
HK.00006,74.0,57,0,0,0.6
HK.00007,63.0,73,0,0,0.05
HK.00008,67.0,60,0,0,0.1
HK.00010,52.0,32,1,24,1.0
HK.00012,48.0,30,1,24,1.0
HK.00013,24.0,33,0,0,0.9
HK.00014,68.0,41,0,0,0.75
HK.00016,77.0,33,0,0,0.85
HK.00017,49.0,21,1,29,1.0
HK.00018,33.0,58,0,0,0.4
HK.00019,81.0,75,0,0,0.1
HK.00020,22.0,13,1,34,1.0
HK.00021,27.0,43,1,3,0.3
HK.00022,0.0,2,1,49,1.0
HK.00023,68.0,53,0,0,0.3
HK.00025,70.0,78,0,0,0.0
HK.00026,71.0,78,0,0,0.05
HK.00027,38.0,51,0,0,0.25
HK.00028,45.0,64,0,0,0.5
HK.00029,39.0,45,0,0,0.55
HK.00030,60.0,88,0,0,0.3
HK.00031,85.0,94,0,0,0.0
HK.00032,52.0,52,0,0,0.2
HK.00033,43.0,73,0,0,0.05
HK.00034,84.0,68,0,0,0.15
HK.00035,38.0,45,0,0,0.55
HK.00036,74.0,73,0,0,0.05
HK.00037,61.0,56,0,0,0.35
HK.00038,39.0,26,1,14,0.8
HK.00039,11.0,62,0,0,0.1
HK.00040,71.0,77,0,0,0.0
HK.00041,68.0,42,1,1,0.9
HK.00042,43.0,11,1,31,1.0
HK.00045,44.0,37,0,0,0.7
HK.00046,44.0,77,0,0,0.15
HK.00048,92.0,84,0,0,0.2
HK.00050,69.0,66,0,0,0.3
HK.00051,62.0,57,0,0,0.3
HK.00052,56.0,89,0,0,0.3
HK.00053,59.0,60,0,0,0.15
HK.00055,31.0,40,0,0,0.3
HK.00057,58.0,54,0,0,0.1
HK.00058,78.0,34,0,0,0.75
HK.00059,63.0,73,0,0,0.05
HK.00060,67.0,84,0,0,0.1
HK.00061,12.0,10,1,9,0.7
HK.00062,62.0,66,0,0,0.2
