code,rs_percentile_12m,rs_percentile_3m
HK.01618,21.0,26
HK.01620,91.0,92
HK.01621,90.0,84
HK.01622,72.0,87
HK.01623,82.0,52
HK.01626,98.0,99
HK.01627,43.0,59
HK.01628,41.0,85
HK.01629,69.0,76
HK.01630,98.0,98
HK.01631,96.0,98
HK.01632,4.0,52
HK.01633,98.0,92
HK.01635,73.0,53
HK.01636,4.0,10
HK.01637,95.0,89
HK.01638,7.0,21
HK.01640,0.0,1
HK.01641,,16
HK.01643,98.0,96
HK.01645,84.0,38
HK.01647,34.0,67
HK.01650,88.0,84
HK.01651,93.0,94
HK.01652,94.0,39
HK.01653,98.0,57
HK.01655,75.0,38
HK.01656,92.0,96
HK.01657,95.0,96
HK.01658,47.0,58
HK.01660,83.0,19
HK.01661,96.0,95
HK.01662,2.0,70
HK.01663,63.0,41
HK.01666,20.0,30
HK.01667,79.0,67
HK.01668,49.0,62
HK.01669,84.0,82
HK.01671,65.0,74
HK.01672,84.0,39
HK.01673,76.0,74
HK.01675,8.0,18
HK.01676,4.0,46
HK.01679,70.0,16
HK.01680,1.0,6
HK.01681,62.0,25
HK.01682,85.0,94
HK.01683,2.0,3
HK.01685,86.0,73
HK.01686,47.0,65
HK.01689,9.0,24
HK.01690,96.0,96
HK.01691,24.0,21
HK.01692,29.0,56
HK.01693,96.0,90
HK.01695,60.0,42
HK.01696,10.0,24
HK.01697,22.0,19
HK.01698,3.0,19
HK.01701,19.0,29
HK.01702,76.0,83
HK.01703,68.0,10
HK.01705,86.0,73
HK.01707,16.0,48
HK.01708,41.0,18
HK.01709,2.0,43
HK.01710,95.0,91
HK.01711,92.0,92
HK.01712,83.0,10
HK.01713,27.0,31
HK.01715,79.0,73
HK.01716,99.0,98
HK.01717,9.0,5
HK.01718,62.0,17
HK.01719,24.0,42
HK.01720,97.0,71
HK.01721,6.0,35
HK.01722,61.0,73
HK.01723,3.0,58
HK.01725,6.0,3
HK.01726,19.0,26
HK.01727,12.0,19
HK.01728,61.0,62
HK.01729,93.0,77
HK.01731,66.0,72
HK.01732,64.0,14
HK.01733,17.0,14
HK.01735,68.0,87
HK.01736,16.0,30
HK.01737,85.0,93
HK.01738,8.0,9
HK.01739,46.0,34
HK.01740,94.0,97
HK.01741,89.0,95
HK.01742,92.0,46
HK.01745,4.0,8
HK.01746,82.0,88
HK.01747,91.0,31
HK.01748,53.0,62
HK.01749,7.0,36
HK.01750,93.0,39
HK.01751,93.0,18
HK.01752,92.0,94
HK.01753,9.0,27
HK.01755,53.0,62
HK.01756,27.0,42
HK.01757,99.0,82
HK.01758,33.0,34
HK.01759,46.0,29
HK.01760,62.0,54
HK.01762,85.0,6
HK.01763,58.0,34
HK.01765,26.0,37
HK.01766,43.0,56
HK.01767,67.0,64
HK.01768,,68
HK.01769,3.0,4
HK.01771,12.0,71
HK.01772,91.0,73
HK.01773,5.0,6
HK.01775,76.0,19
HK.01776,57.0,52
HK.01777,15.0,3
HK.01778,25.0,6
HK.01780,96.0,99
HK.01782,33.0,38
HK.01783,35.0,57
HK.01785,50.0,67
HK.01786,32.0,27
HK.01787,23.0,6
HK.01788,44.0,21
HK.01789,48.0,41
HK.01790,64.0,55
HK.01792,85.0,41
HK.01793,79.0,45
HK.01795,32.0,79
HK.01796,0.0,1
HK.01797,65.0,14
HK.01798,19.0,52
HK.01799,30.0,35
HK.01800,29.0,35
HK.01801,60.0,41
HK.01802,34.0,62
HK.01803,9.0,22
HK.01808,3.0,2
HK.01809,52.0,57
HK.01810,13.0,26
HK.01811,63.0,60
HK.01812,63.0,12
HK.01813,5.0,12
HK.01815,2.0,2
HK.01816,67.0,51
HK.01817,19.0,41
HK.01818,33.0,6
HK.01820,21.0,18
HK.01822,81.0,91
HK.01823,91.0,47
HK.01825,55.0,79
HK.01826,79.0,1
HK.01827,58.0,85
HK.01828,,36
HK.01830,32.0,73
HK.01831,94.0,82
HK.01832,87.0,87
HK.01833,20.0,6
HK.01835,19.0,88
HK.01836,42.0,51
HK.01837,90.0,71
HK.01841,58.0,54
HK.01842,17.0,32
HK.01843,91.0,95
HK.01845,89.0,48
HK.01846,28.0,43
HK.01847,42.0,84
HK.01848,28.0,44
HK.01849,53.0,62
HK.01850,96.0,96
HK.01851,97.0,95
HK.01853,27.0,9
HK.01854,48.0,57
HK.01855,0.0,1
HK.01856,60.0,58
HK.01857,39.0,41
HK.01858,14.0,7
HK.01860,83.0,72
HK.01861,84.0,86
HK.01862,68.0,62
HK.01863,53.0,62
HK.01865,80.0,7
HK.01866,87.0,49
HK.01867,71.0,48
HK.01868,44.0,65
HK.01869,38.0,35
HK.01870,87.0,68
HK.01871,88.0,82
HK.01872,65.0,28
HK.01873,11.0,5
HK.01875,91.0,45
HK.01876,39.0,66
HK.01877,66.0,45
HK.01878,27.0,40
HK.01880,17.0,6
HK.01882,48.0,50
HK.01883,71.0,68
HK.01884,38.0,40
HK.01888,97.0,98
HK.01889,8.0,17
HK.01890,15.0,7
HK.01891,83.0,89
HK.01894,14.0,24
HK.01895,19.0,18
HK.01896,17.0,26
HK.01897,52.0,33
HK.01898,74.0,34
HK.01899,64.0,52
HK.01900,62.0,12
HK.01901,68.0,7
HK.01903,83.0,49
HK.01905,62.0,57
HK.01906,68.0,14
HK.01907,66.0,19
HK.01908,55.0,84
HK.01909,48.0,34
HK.01910,29.0,28
HK.01911,22.0,47
HK.01912,23.0,93
HK.01913,30.0,54
HK.01915,53.0,62
HK.01916,39.0,49
HK.01917,85.0,11
HK.01918,14.0,19
HK.01919,70.0,73
HK.01920,85.0,9
HK.01921,3.0,1
HK.01925,63.0,60
HK.01927,91.0,95
HK.01928,28.0,34
HK.01929,31.0,50
HK.01930,62.0,67
HK.01931,2.0,6
HK.01932,82.0,23
HK.01933,90.0,89
HK.01935,55.0,18
HK.01936,78.0,60
HK.01937,28.0,78
HK.01938,50.0,36
HK.01939,6.0,93
HK.01940,90.0,36
HK.01941,92.0,92
HK.01942,1.0,1
HK.01943,76.0,39
HK.01945,80.0,71
HK.01947,86.0,91
HK.01948,50.0,57
HK.01949,47.0,26
HK.01950,45.0,69
HK.01951,28.0,41
HK.01952,12.0,18
HK.01953,99.0,99
HK.01955,72.0,88
HK.01957,55.0,77
HK.01958,7.0,7
HK.01959,98.0,48
HK.01960,89.0,36
HK.01961,1.0,2
HK.01962,57.0,72
HK.01963,59.0,66
HK.01965,41.0,74
HK.01966,14.0,47
HK.01967,35.0,31
HK.01968,70.0,21
HK.01969,1.0,11
HK.01970,59.0,81
HK.01971,43.0,56
HK.01972,73.0,51
HK.01973,18.0,19
HK.01975,81.0,86
HK.01977,73.0,59
HK.01978,36.0,45
HK.01979,86.0,88
HK.01980,43.0,35
HK.01981,12.0,45
HK.01982,69.0,30
HK.01983,72.0,84
HK.01985,72.0,85
HK.01986,74.0,81
HK.01987,77.0,82
HK.01988,26.0,32
HK.01991,9.0,28
HK.01993,71.0,92
HK.01995,59.0,72
HK.01996,20.0,85
HK.01997,61.0,61
HK.01999,20.0,11
HK.02000,23.0,18
HK.02001,11.0,14
HK.02002,10.0,32
HK.02003,2.0,16
HK.02005,23.0,46
HK.02007,8.0,12
HK.02008,56.0,19
HK.02009,43.0,44
HK.02011,38.0,79
HK.02012,24.0,33
HK.02013,7.0,11
HK.02015,16.0,24
HK.02016,37.0,44
HK.02017,48.0,85
HK.02018,68.0,87
HK.02020,34.0,37
HK.02022,86.0,96
HK.02023,51.0,73
HK.02025,85.0,4
HK.02026,,9
HK.02028,87.0,81
HK.02030,38.0,50
HK.02031,64.0,79
HK.02033,35.0,46
HK.02038,92.0,90
HK.02039,75.0,29
HK.02048,6.0,20
HK.02050,,87
HK.02051,86.0,42
HK.02057,67.0,31
HK.02068,49.0,37
HK.02076,14.0,44
HK.02078,42.0,78
HK.02080,78.0,91
HK.02086,37.0,82
HK.02088,53.0,62
HK.02096,35.0,16
HK.02097,8.0,11
HK.02098,14.0,42
HK.02099,89.0,46
HK.02100,73.0,88
HK.02101,21.0,17
HK.02102,83.0,71
HK.02105,48.0,22
HK.02107,6.0,7
HK.02108,90.0,88
HK.02110,47.0,58
HK.02111,40.0,29
HK.02112,67.0,80
HK.02113,94.0,98
HK.02116,85.0,61
HK.02119,35.0,53
HK.02120,48.0,59
HK.02121,29.0,73
HK.02122,79.0,10
HK.02125,14.0,45
HK.02126,22.0,30
HK.02127,45.0,62
HK.02128,38.0,23
HK.02129,86.0,91
HK.02130,56.0,70
HK.02131,53.0,62
HK.02132,79.0,61
HK.02135,59.0,38
HK.02136,81.0,49
HK.02137,12.0,11
HK.02138,10.0,12
HK.02139,85.0,90
HK.02142,66.0,43
HK.02145,5.0,8
HK.02146,23.0,43
HK.02147,10.0,36
HK.02149,19.0,76
HK.02150,6.0,7
HK.02152,37.0,61
HK.02153,31.0,47
HK.02155,57.0,88
HK.02156,68.0,78
HK.02157,28.0,17
HK.02158,41.0,34
HK.02159,91.0,81
HK.02160,1.0,1
HK.02161,43.0,31
HK.02162,74.0,58
HK.02163,53.0,62
HK.02165,56.0,32
HK.02166,95.0,97
HK.02167,31.0,27
HK.02168,23.0,59
HK.02169,8.0,39
HK.02170,10.0,8
HK.02171,60.0,41
HK.02172,16.0,13
HK.02175,80.0,77
HK.02176,5.0,14
HK.02177,57.0,58
HK.02178,97.0,93
HK.02179,33.0,79
HK.02180,75.0,46
HK.02181,29.0,24
HK.02182,35.0,46
HK.02185,25.0,9
HK.02186,25.0,20
HK.02187,80.0,20
HK.02188,7.0,30
HK.02189,65.0,71
HK.02190,42.0,31
HK.02192,14.0,31
HK.02193,93.0,94
HK.02195,6.0,5
HK.02196,39.0,25
HK.02197,97.0,65
HK.02198,91.0,65
HK.02199,39.0,26
HK.02202,6.0,15
HK.02203,43.0,70
HK.02205,87.0,79
HK.02208,88.0,44
HK.02209,18.0,44
HK.02210,34.0,50
HK.02211,3.0,31
HK.02212,79.0,54
HK.02215,4.0,20
HK.02216,2.0,7
HK.02218,44.0,70
HK.02219,67.0,82
HK.02221,64.0,17
HK.02222,28.0,41
HK.02223,94.0,88
HK.02225,95.0,88
HK.02226,90.0,97
HK.02227,95.0,90
HK.02228,50.0,12
HK.02230,47.0,47
HK.02231,0.0,4
HK.02232,42.0,31
HK.02233,55.0,49
HK.02235,72.0,75
HK.02236,88.0,53
HK.02237,26.0,24
HK.02238,21.0,10
HK.02239,65.0,88
HK.02245,10.0,3
HK.02246,9.0,30
HK.02250,8.0,35
HK.02251,29.0,29
HK.02252,76.0,39
HK.02255,9.0,17
HK.02256,28.0,8
HK.02257,45.0,10
HK.02258,63.0,77
HK.02259,,9
HK.02260,44.0,54
HK.02262,15.0,29
HK.02263,87.0,88
HK.02265,85.0,50
HK.02266,70.0,39
HK.02268,52.0,53
HK.02269,55.0,36
HK.02270,93.0,89
HK.02271,91.0,75
HK.02273,29.0,41
HK.02276,63.0,16
HK.02279,79.0,88
HK.02280,68.0,57
HK.02281,47.0,43
HK.02282,21.0,30
HK.02283,52.0,57
HK.02285,27.0,21
HK.02286,56.0,90
HK.02288,64.0,80
HK.02289,44.0,64
HK.02291,9.0,20
HK.02293,15.0,27
HK.02295,2.0,2
HK.02297,42.0,27
HK.02298,80.0,71
HK.02299,69.0,76
HK.02302,77.0,5
HK.02306,31.0,33
HK.02307,73.0,43
HK.02309,66.0,79
HK.02310,93.0,55
HK.02313,17.0,25
HK.02314,60.0,25
HK.02315,93.0,36
HK.02317,78.0,81
HK.02318,59.0,50
HK.02319,56.0,69
HK.02320,12.0,9
HK.02321,64.0,32
HK.02322,9.0,71
HK.02323,53.0,62
HK.02325,7.0,20
HK.02326,53.0,62
HK.02327,68.0,81
HK.02328,34.0,55
HK.02329,72.0,29
HK.02330,91.0,58
HK.02331,57.0,28
HK.02333,23.0,16
HK.02336,80.0,6
HK.02337,19.0,56
HK.02338,93.0,92
HK.02339,99.0,96
HK.02340,45.0,27
HK.02342,9.0,5
HK.02343,82.0,80
HK.02347,61.0,76
HK.02348,43.0,50
HK.02349,78.0,38
HK.02350,86.0,49
HK.02352,18.0,66
HK.02355,57.0,78
HK.02356,82.0,81
HK.02357,20.0,23
HK.02358,63.0,78
HK.02359,83.0,85
HK.02360,35.0,36
HK.02361,80.0,68
HK.02362,53.0,62
HK.02363,46.0,70
HK.02367,8.0,21
HK.02368,26.0,36
HK.02369,58.0,90
HK.02370,97.0,97
HK.02371,17.0,14
HK.02372,91.0,77
HK.02373,24.0,39
HK.02376,44.0,85
HK.02377,61.0,54
HK.02378,73.0,74
HK.02380,69.0,80
HK.02381,87.0,90
HK.02382,71.0,89
HK.02383,34.0,48
HK.02385,17.0,36
HK.02386,28.0,23
HK.02388,81.0,85
HK.02389,36.0,67
HK.02390,22.0,30
HK.02391,42.0,42
HK.02392,40.0,18
HK.02393,7.0,3
HK.02396,,3
HK.02399,14.0,2
HK.02400,26.0,7
HK.02402,11.0,20
HK.02405,1.0,4
HK.02407,15.0,35
HK.02408,,28
HK.02409,56.0,55
HK.02410,4.0,5
HK.02411,36.0,21
HK.02415,11.0,8
HK.02416,88.0,65
HK.02418,86.0,93
HK.02419,19.0,7
HK.02420,79.0,81
HK.02421,48.0,72
HK.02422,94.0,36
HK.02423,39.0,65
HK.02425,45.0,16
HK.02427,98.0,95
HK.02429,19.0,13
HK.02431,5.0,38
HK.02432,15.0,51
HK.02433,56.0,66
HK.02436,98.0,97
HK.02438,16.0,12
HK.02439,81.0,89
HK.02440,13.0,55
HK.02442,99.0,92
HK.02443,3.0,15
HK.02450,83.0,87
HK.02451,69.0,10
HK.02453,3.0,16
HK.02455,69.0,82
HK.02457,83.0,90
HK.02458,38.0,27
HK.02459,2.0,1
HK.02460,14.0,21
HK.02465,90.0,91
HK.02469,1.0,2
HK.02473,0.0,3
HK.02477,1.0,0
HK.02479,53.0,62
HK.02480,32.0,15
HK.02481,59.0,72
HK.02482,10.0,25
HK.02483,73.0,84
HK.02486,60.0,53
HK.02487,11.0,23
HK.02488,42.0,75
HK.02489,20.0,40
HK.02490,19.0,52
HK.02495,8.0,14
HK.02496,31.0,43
HK.02497,27.0,57
HK.02498,41.0,41
HK.02499,62.0,54
HK.02500,2.0,2
HK.02501,71.0,50
HK.02502,84.0,90
HK.02503,1.0,3
HK.02505,2.0,79
HK.02506,30.0,81
HK.02507,10.0,4
HK.02508,,23
HK.02509,33.0,10
HK.02510,57.0,54
HK.02511,75.0,72
HK.02512,46.0,44
HK.02513,,97
HK.02515,93.0,93
HK.02516,79.0,21
HK.02517,13.0,4
HK.02518,12.0,24
HK.02519,15.0,67
HK.02520,27.0,25
HK.02521,95.0,70
HK.02522,13.0,89
HK.02525,,30
HK.02528,95.0,97
HK.02529,68.0,75
HK.02530,64.0,81
HK.02531,1.0,1
HK.02533,26.0,30
HK.02535,12.0,5
HK.02536,4.0,2
HK.02539,,53
HK.02540,30.0,78
HK.02543,,84
HK.02545,31.0,15
HK.02546,,22
HK.02549,42.0,47
HK.02550,11.0,64
HK.02551,32.0,82
HK.02552,72.0,57
HK.02555,14.0,24
HK.02556,38.0,58
HK.02558,39.0,33
HK.02559,11.0,13
HK.02560,44.0,60
HK.02561,8.0,27
HK.02562,1.0,3
HK.02563,60.0,85
HK.02565,,0
HK.02566,18.0,15
HK.02567,9.0,37
HK.02569,56.0,72
HK.02570,2.0,20
HK.02571,65.0,80
HK.02573,,54
HK.02575,,1
HK.02576,58.0,51
HK.02577,76.0,76
HK.02579,,72
HK.02580,,70
HK.02581,,29
HK.02582,3.0,28
HK.02583,,4
HK.02585,26.0,2
HK.02586,11.0,14
HK.02587,5.0,11
HK.02588,63.0,44
HK.02589,87.0,95
HK.02590,,25
HK.02591,,1
HK.02592,,4
HK.02593,29.0,84
HK.02595,,51
HK.02596,56.0,65
HK.02597,,96
HK.02598,15.0,21
HK.02600,83.0,33
HK.02601,51.0,47
HK.02602,25.0,40
HK.02603,,86
HK.02605,,15
HK.02607,52.0,65
HK.02608,30.0,51
HK.02609,,92
HK.02610,20.0,2
HK.02611,33.0,33
HK.02613,67.0,68
HK.02616,89.0,68
HK.02617,,2
HK.02618,73.0,56
HK.02619,,18
HK.02621,,74
HK.02623,98.0,28
HK.02625,14.0,2
HK.02627,,16
HK.02628,76.0,68
HK.02629,,28
HK.02630,,14
HK.02631,,97
HK.02633,37.0,52
HK.02635,,0
HK.02637,,94
HK.02638,62.0,53
HK.02643,,51
HK.02648,,83
HK.02650,,1
HK.02651,,87
HK.02652,,10
HK.02655,,2
HK.02656,,0
HK.02657,,3
HK.02658,,86
HK.02659,,0
HK.02660,73.0,75
HK.02661,,0
HK.02663,77.0,90
HK.02665,18.0,12
HK.02666,37.0,31
HK.02668,90.0,93
HK.02669,21.0,35
HK.02670,,97
HK.02671,,85
HK.02675,,37
HK.02676,,96
HK.02677,,1
HK.02678,86.0,55
HK.02680,89.0,9
HK.02682,80.0,86
HK.02683,86.0,50
HK.02685,,1
HK.02687,,35
HK.02688,33.0,28
HK.02689,75.0,27
HK.02691,,27
HK.02693,,38
HK.02695,,83
HK.02696,74.0,46
HK.02698,,34
HK.02699,9.0,25
HK.02700,77.0,80
HK.02706,,37
HK.02714,,22
HK.02718,,86
HK.02720,,37
HK.02722,90.0,86
HK.02727,84.0,90
HK.02728,40.0,42
HK.02738,0.0,0
HK.02768,,85
HK.02772,10.0,44
HK.02777,5.0,20
HK.02779,14.0,12
HK.02788,,21
HK.02789,90.0,36
HK.02798,60.0,37
HK.02799,12.0,16
HK.02858,10.0,4
HK.02863,82.0,88
HK.02865,88.0,88
HK.02866,40.0,35
HK.02869,55.0,78
HK.02877,59.0,35
HK.02878,47.0,85
HK.02880,62.0,59
HK.02881,92.0,96
HK.02882,34.0,43
HK.02883,67.0,38
HK.02885,85.0,69
HK.02886,62.0,60
HK.02888,82.0,85
HK.02889,,82
HK.02892,96.0,98
HK.02898,50.0,61
HK.02899,78.0,31
HK.03200,,95
HK.03288,,33
HK.03300,70.0,33
HK.03301,5.0,15
HK.03302,94.0,88
HK.03303,50.0,89
HK.03306,71.0,32
HK.03309,10.0,13
HK.03311,34.0,57
HK.03313,6.0,4
HK.03315,37.0,50
HK.03316,66.0,83
HK.03317,,95
HK.03318,12.0,7
HK.03319,48.0,86
HK.03320,49.0,31
HK.03321,96.0,99
HK.03322,36.0,69
HK.03323,58.0,57
HK.03328,59.0,69
HK.03329,81.0,93
HK.03330,82.0,9
HK.03332,4.0,4
HK.03336,92.0,66
HK.03337,42.0,59
HK.03339,65.0,51
HK.03347,18.0,6
HK.03348,71.0,72
HK.03360,57.0,57
HK.03363,30.0,47
HK.03366,52.0,40
HK.03368,85.0,86
HK.03369,46.0,43
HK.03377,9.0,23
HK.03378,,83
HK.03380,72.0,67
HK.03382,60.0,72
HK.03383,6.0,17
HK.03389,92.0,94
HK.03390,25.0,50
HK.03393,92.0,18
HK.03395,88.0,53
HK.03396,81.0,91
HK.03398,84.0,98
HK.03399,27.0,36
HK.03600,75.0,43
HK.03601,36.0,60
HK.03603,89.0,88
HK.03606,48.0,47
HK.03613,23.0,26
HK.03616,29.0,68
HK.03618,68.0,66
HK.03623,14.0,53
HK.03626,3.0,44
HK.03628,71.0,54
HK.03633,32.0,55
HK.03636,,14
HK.03638,15.0,42
HK.03639,10.0,53
HK.03650,9.0,26
HK.03658,67.0,74
HK.03660,5.0,30
HK.03662,8.0,13
HK.03666,34.0,47
HK.03668,75.0,34
HK.03669,2.0,3
HK.03677,21.0,39
HK.03678,16.0,25
HK.03680,88.0,82
HK.03681,15.0,12
HK.03683,27.0,80
HK.03686,72.0,52
HK.03688,15.0,18
HK.03689,64.0,52
HK.03690,24.0,56
HK.03692,58.0,36
HK.03696,,6
HK.03698,86.0,84
HK.03699,63.0,76
HK.03700,49.0,95
HK.03708,50.0,23
HK.03709,29.0,43
HK.03718,76.0,74
HK.03728,77.0,74
HK.03737,62.0,47
HK.03738,6.0,5
HK.03750,,81
HK.03759,45.0,33
HK.03768,49.0,70
HK.03773,90.0,92
HK.03778,27.0,31
HK.03788,80.0,10
HK.03789,95.0,95
HK.03798,55.0,50
HK.03800,14.0,10
HK.03808,84.0,42
HK.03813,32.0,47
HK.03816,98.0,86
HK.03818,47.0,58
HK.03822,81.0,54
HK.03828,38.0,59
HK.03830,96.0,87
HK.03833,86.0,55
HK.03836,35.0,9
HK.03838,41.0,58
HK.03839,94.0,90
HK.03848,49.0,64
HK.03858,,6
HK.03860,40.0,30
HK.03866,68.0,71
HK.03868,63.0,68
HK.03869,6.0,26
HK.03877,71.0,48
HK.03878,76.0,79
HK.03880,,53
HK.03881,,36
HK.03882,8.0,32
HK.03883,5.0,15
HK.03886,29.0,29
HK.03887,,7
HK.03888,11.0,20
HK.03889,22.0,21
HK.03893,98.0,92
HK.03896,59.0,24
HK.03898,70.0,83
HK.03899,75.0,24
HK.03900,37.0,45
HK.03903,53.0,62
HK.03908,60.0,64
HK.03913,17.0,43
HK.03918,39.0,55
HK.03919,74.0,80
HK.03928,97.0,87
HK.03931,79.0,51
HK.03933,12.0,21
HK.03938,98.0,86
HK.03939,78.0,23
HK.03958,41.0,58
HK.03963,40.0,77
HK.03968,45.0,38
HK.03969,51.0,43
HK.03978,25.0,76
HK.03983,60.0,28
HK.03986,,97
HK.03988,72.0,80
HK.03989,68.0,26
HK.03990,18.0,24
HK.03991,46.0,23
HK.03993,88.0,55
HK.03996,68.0,56
HK.03997,96.0,96
HK.03998,36.0,50
HK.03999,43.0,58
HK.06030,49.0,47
HK.06031,,42
HK.06033,36.0,68
HK.06036,92.0,97
HK.06038,87.0,46
HK.06049,37.0,46
HK.06055,8.0,4
HK.06058,83.0,91
HK.06060,11.0,8
HK.06063,97.0,96
HK.06066,44.0,58
HK.06068,12.0,46
HK.06069,19.0,31
HK.06078,14.0,15
HK.06080,86.0,94
HK.06082,,91
HK.06083,94.0,95
HK.06086,0.0,2
HK.06088,94.0,92
HK.06090,,1
HK.06093,31.0,68
HK.06098,40.0,55
HK.06099,61.0,84
HK.06100,11.0,19
HK.06108,10.0,50
HK.06110,43.0,46
HK.06113,14.0,84
HK.06117,40.0,64
HK.06118,32.0,70
HK.06119,46.0,49
HK.06123,82.0,81
HK.06127,72.0,52
HK.06128,1.0,17
HK.06133,75.0,87
HK.06136,93.0,92
HK.06138,49.0,69
HK.06158,2.0,8
HK.06160,51.0,60
HK.06162,89.0,90
HK.06163,89.0,92
HK.06166,,94
HK.06168,,15
HK.06169,19.0,13
HK.06178,30.0,39
HK.06181,15.0,12
HK.06182,93.0,91
HK.06185,18.0,14
HK.06186,13.0,21
HK.06188,33.0,81
HK.06189,36.0,62
HK.06190,55.0,83
HK.06193,77.0,58
HK.06196,32.0,51
HK.06198,67.0,66
HK.06199,62.0,77
HK.06600,,28
HK.06601,56.0,59
HK.06603,,6
HK.06608,6.0,3
HK.06609,69.0,37
HK.06610,2.0,7
HK.06611,53.0,62
HK.06613,,82
HK.06616,82.0,41
HK.06618,17.0,12
HK.06622,24.0,11
HK.06623,53.0,62
HK.06626,10.0,29
HK.06628,41.0,9
HK.06633,30.0,40
HK.06639,40.0,62
HK.06651,,96
HK.06655,59.0,23
HK.06657,8.0,9
HK.06660,12.0,36
HK.06661,65.0,71
HK.06663,74.0,90
HK.06666,84.0,84
HK.06667,50.0,68
HK.06668,66.0,75
HK.06669,24.0,11
HK.06676,3.0,8
HK.06677,22.0,70
HK.06680,69.0,67
HK.06681,4.0,3
HK.06682,17.0,26
HK.06683,28.0,13
HK.06686,48.0,43
HK.06687,,15
HK.06690,21.0,22
HK.06693,73.0,16
HK.06696,97.0,89
HK.06698,18.0,74
HK.06699,74.0,45
HK.06805,90.0,89
HK.06806,35.0,34
HK.06808,24.0,42
HK.06809,,98
HK.06811,72.0,78
HK.06812,87.0,29
HK.06816,76.0,51
HK.06818,33.0,38
HK.06820,27.0,57
HK.06821,81.0,87
HK.06822,50.0,60
HK.06823,65.0,69
HK.06826,18.0,23
HK.06828,23.0,14
HK.06829,70.0,17
HK.06830,38.0,42
HK.06831,,53
HK.06833,66.0,82
HK.06838,60.0,83
HK.06839,7.0,17
HK.06855,19.0,25
HK.06858,34.0,48
HK.06860,33.0,21
HK.06862,31.0,17
HK.06865,19.0,14
HK.06866,63.0,48
HK.06868,43.0,60
HK.06869,98.0,92
HK.06877,8.0,18
HK.06878,53.0,62
HK.06881,22.0,22
HK.06882,42.0,73
HK.06883,,60
HK.06885,66.0,61
HK.06886,40.0,45
HK.06887,,39
HK.06888,32.0,50
HK.06889,47.0,51
HK.06890,95.0,98
HK.06893,73.0,94
HK.06896,51.0,67
HK.06898,65.0,78
HK.06899,66.0,67
HK.06908,37.0,43
HK.06909,8.0,16
HK.06911,56.0,44
HK.06913,5.0,4
HK.06918,48.0,46
HK.06919,40.0,54
HK.06922,35.0,37
HK.06928,81.0,82
HK.06929,70.0,86
HK.06933,96.0,96
HK.06936,31.0,40
HK.06938,,29
HK.06939,96.0,93
HK.06955,8.0,22
HK.06958,24.0,30
HK.06959,5.0,4
HK.06960,,83
HK.06963,39.0,39
HK.06966,51.0,81
HK.06968,95.0,98
HK.06969,12.0,69
HK.06978,0.0,0
HK.06979,38.0,22
HK.06980,,13
HK.06988,47.0,73
HK.06989,17.0,76
HK.06990,77.0,74
HK.06993,49.0,80
HK.06996,71.0,54
HK.06998,,3
HK.06999,54.0,62
HK.07618,,83
HK.09600,12.0,17
HK.09606,20.0,5
HK.09608,18.0,81
HK.09609,,7
HK.09611,,83
HK.09616,31.0,47
HK.09618,59.0,79
HK.09626,13.0,4
HK.09633,44.0,43
HK.09636,12.0,38
HK.09638,82.0,45
HK.09639,30.0,20
HK.09658,15.0,30
HK.09660,17.0,8
HK.09663,4.0,5
HK.09668,34.0,48
HK.09669,4.0,11
HK.09676,12.0,8
HK.09677,61.0,80
HK.09678,,8
HK.09680,22.0,30
HK.09686,61.0,83
HK.09688,21.0,27
HK.09689,92.0,82
HK.09690,23.0,56
HK.09696,84.0,80
HK.09698,45.0,7
HK.09699,8.0,4
HK.09857,17.0,15
HK.09858,23.0,5
HK.09860,16.0,80
HK.09863,22.0,27
HK.09866,70.0,31
HK.09868,22.0,30
HK.09869,82.0,93
HK.09876,,67
HK.09877,57.0,37
HK.09878,5.0,40
HK.09879,83.0,86
HK.09880,66.0,84
HK.09881,,29
HK.09882,93.0,96
HK.09885,5.0,5
HK.09886,84.0,46
HK.09887,,26
HK.09888,74.0,75
HK.09889,61.0,78
HK.09890,32.0,9
HK.09893,94.0,83
HK.09896,11.0,14
HK.09898,25.0,33
HK.09899,7.0,26
HK.09900,94.0,94
HK.09901,38.0,19
HK.09903,,94
HK.09906,51.0,58
HK.09908,62.0,52
HK.09909,57.0,51
HK.09911,29.0,15
HK.09913,38.0,50
HK.09916,69.0,88
HK.09918,31.0,54
HK.09919,49.0,56
HK.09922,10.0,9
HK.09923,13.0,26
HK.09926,65.0,33
HK.09927,,13
HK.09928,68.0,82
HK.09929,99.0,98
HK.09930,21.0,29
HK.09933,63.0,61
HK.09936,97.0,93
HK.09938,94.0,95
HK.09939,82.0,39
HK.09955,11.0,76
HK.09958,24.0,12
HK.09959,63.0,60
HK.09960,28.0,40
HK.09961,20.0,26
HK.09963,99.0,98
HK.09966,68.0,41
HK.09968,89.0,86
HK.09969,39.0,26
HK.09973,,31
HK.09978,91.0,97
HK.09979,16.0,27
HK.09980,,35
HK.09981,,3
HK.09982,80.0,97
HK.09983,5.0,73
HK.09985,9.0,12
HK.09986,69.0,62
HK.09987,37.0,22
HK.09988,34.0,40
HK.09989,25.0,24
HK.09990,86.0,95
HK.09991,34.0,46
HK.09992,10.0,13
HK.09993,35.0,95
HK.09995,82.0,19
HK.09996,29.0,13
HK.09998,82.0,14
HK.09999,43.0,65
