code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00060,41.0,28,1,29,1.0
HK.00061,26.0,47,1,6,0.6
HK.00062,54.0,46,0,0,0.85
HK.00063,30.0,65,0,0,0.35
HK.00064,79.0,87,0,0,0.45
HK.00065,8.0,13,1,35,1.0
HK.00066,66.0,50,1,1,0.7
HK.00069,42.0,44,0,0,0.85
HK.00070,39.0,83,0,0,0.35
HK.00071,64.0,58,0,0,0.45
HK.00072,67.0,84,0,0,0.35
HK.00073,60.0,70,0,0,0.65
HK.00075,67.0,64,0,0,0.25
HK.00076,10.0,18,1,17,0.9
HK.00077,61.0,64,0,0,0.45
HK.00078,49.0,56,1,2,0.35
HK.00079,16.0,38,1,56,1.0
HK.00081,79.0,77,1,5,0.25
HK.00082,51.0,76,0,0,0.15
HK.00083,77.0,54,1,4,0.25
HK.00084,34.0,39,1,3,0.6
HK.00085,33.0,72,0,0,0.5
HK.00086,73.0,70,0,0,0.3
HK.00087,74.0,64,1,4,0.2
HK.00088,71.0,44,1,4,0.7
HK.00089,65.0,50,1,2,0.65
HK.00090,37.0,42,0,0,0.85
HK.00092,44.0,52,0,0,0.6
HK.00093,27.0,42,1,2,0.25
HK.00094,81.0,16,1,3,0.95
HK.00095,16.0,11,1,16,0.8
HK.00096,35.0,36,1,3,0.55
HK.00097,52.0,31,1,7,0.85
HK.00098,50.0,68,0,0,0.5
HK.00099,61.0,72,1,13,0.65
HK.00101,54.0,40,1,12,0.65
HK.00103,23.0,19,1,19,0.95
HK.00104,55.0,78,0,0,0.1
HK.00105,64.0,63,0,0,0.45
HK.00106,63.0,67,0,0,0.5
HK.00107,73.0,71,0,0,0.3
HK.00108,90.0,26,1,24,1.0
HK.00110,94.0,94,1,6,0.3
HK.00111,88.0,75,0,0,0.3
HK.00113,65.0,58,0,0,0.9
HK.00114,74.0,80,0,0,0.35
HK.00115,92.0,73,0,0,0.7
HK.00116,64.0,24,1,13,0.95
HK.00117,99.0,99,0,0,0.1
HK.00118,71.0,88,1,8,0.5
HK.00119,73.0,83,0,0,0.0
HK.00120,9.0,13,1,2,0.95
HK.00122,33.0,58,0,0,0.25
HK.00123,42.0,81,0,0,0.0
HK.00124,49.0,81,0,0,0.2
HK.00125,25.0,31,0,0,0.9
HK.00126,33.0,40,1,1,0.35
HK.00127,43.0,55,0,0,0.45
HK.00128,82.0,91,0,0,0.5
HK.00129,16.0,49,0,0,0.7
HK.00130,81.0,81,0,0,0.1
HK.00131,65.0,79,0,0,0.05
HK.00132,26.0,50,1,1,0.5
HK.00135,45.0,41,0,0,0.75
HK.00136,9.0,29,1,4,0.75
HK.00137,46.0,48,1,4,0.3
HK.00138,4.0,3,1,23,1.0
HK.00139,2.0,30,1,4,0.6
HK.00142,33.0,34,1,13,0.85
HK.00144,54.0,54,0,0,0.35
HK.00145,45.0,53,0,0,0.85
HK.00146,40.0,21,1,11,0.95
HK.00147,5.0,12,1,1,0.75
HK.00148,95.0,96,0,0,0.0
HK.00149,60.0,55,0,0,0.45
HK.00150,47.0,42,1,4,0.8
HK.00151,24.0,30,1,35,1.0
HK.00152,20.0,10,1,41,1.0
HK.00154,43.0,25,1,40,1.0
HK.00156,80.0,69,0,0,0.6
HK.00157,40.0,49,0,0,0.65
HK.00158,52.0,62,1,2,0.3
HK.00159,18.0,46,1,1,0.45
HK.00160,45.0,53,0,0,0.6
HK.00162,72.0,92,0,0,0.35
HK.00163,38.0,42,1,3,0.85
HK.00164,84.0,87,0,0,0.15
HK.00165,28.0,25,1,3,0.75
HK.00166,19.0,23,1,16,0.9
HK.00167,97.0,96,0,0,0.05
HK.00168,47.0,60,1,4,0.5
HK.00169,67.0,92,0,0,0.35
HK.00171,13.0,13,1,38,1.0
HK.00173,46.0,41,1,8,0.75
HK.00174,31.0,29,1,18,0.95
HK.00175,65.0,39,1,16,0.85
HK.00176,56.0,67,0,0,0.5
HK.00177,66.0,73,0,0,0.2
HK.00178,87.0,88,0,0,0.05
HK.00179,65.0,80,1,1,0.25
HK.00180,41.0,69,0,0,0.35
HK.00181,78.0,53,0,0,0.6
HK.00182,70.0,89,0,0,0.0
HK.00183,37.0,54,0,0,0.35
HK.00184,60.0,78,0,0,0.1
HK.00185,12.0,15,1,15,0.9
HK.00186,35.0,60,0,0,0.6
HK.00187,24.0,16,1,42,1.0
HK.00188,58.0,61,0,0,0.65
HK.00189,89.0,94,0,0,0.35
HK.00191,85.0,83,0,0,0.55
HK.00193,39.0,49,1,3,0.35
HK.00194,62.0,57,0,0,0.5
HK.00195,56.0,67,0,0,0.5
HK.00196,43.0,34,1,7,0.75
HK.00197,62.0,61,0,0,0.45
HK.00199,98.0,98,0,0,0.4
HK.00200,27.0,29,1,18,0.95
HK.00201,57.0,73,0,0,0.5
HK.00202,13.0,16,1,3,0.8
HK.00205,94.0,79,0,0,0.05
HK.00206,84.0,34,1,3,0.85
HK.00209,91.0,94,0,0,0.0
HK.00210,42.0,60,1,6,0.8
HK.00211,61.0,70,0,0,0.8
HK.00212,68.0,74,0,0,0.35
HK.00213,63.0,60,1,1,0.55
HK.00214,31.0,59,1,5,0.65
HK.00215,71.0,72,0,0,0.3
HK.00216,53.0,52,0,0,0.7
HK.00217,51.0,15,1,11,0.75
HK.00218,11.0,17,1,12,0.8
HK.00219,75.0,78,0,0,0.15
HK.00220,40.0,73,0,0,0.3
HK.00222,29.0,19,1,36,1.0
HK.00223,67.0,48,1,2,0.65
HK.00224,34.0,37,1,29,1.0
HK.00225,52.0,56,0,0,0.7
HK.00227,13.0,33,1,18,0.9
HK.00228,33.0,26,1,7,0.9
HK.00229,61.0,72,0,0,0.5
HK.00232,86.0,89,0,0,0.45
HK.00234,65.0,83,0,0,0.35
HK.00235,21.0,14,1,2,0.9
HK.00236,74.0,65,0,0,0.55
HK.00237,69.0,71,1,3,0.4
HK.00239,64.0,70,0,0,0.45
HK.00240,82.0,59,1,1,0.55
HK.00241,10.0,8,1,78,1.0
HK.00242,32.0,42,1,8,0.5
HK.00243,94.0,96,0,0,0.0
HK.00244,36.0,28,1,1,0.8
HK.00245,37.0,45,1,3,0.55
HK.00247,51.0,61,0,0,0.5
HK.00248,74.0,81,0,0,0.35
HK.00251,52.0,44,1,36,1.0
HK.00252,58.0,67,0,0,0.5
HK.00253,73.0,74,0,0,0.6
HK.00254,92.0,92,0,0,0.25
HK.00255,61.0,65,0,0,0.05
HK.00256,1.0,62,1,3,0.35
HK.00257,79.0,60,1,4,0.25
HK.00258,26.0,35,1,5,0.65
HK.00259,92.0,95,0,0,0.0
HK.00261,10.0,6,1,24,1.0
HK.00262,73.0,64,0,0,0.45
HK.00264,82.0,93,0,0,0.75
HK.00265,82.0,43,1,19,0.95
HK.00266,48.0,50,0,0,0.85
HK.00267,77.0,80,0,0,0.0
HK.00268,6.0,11,1,12,0.85
HK.00269,44.0,67,0,0,0.5
HK.00270,78.0,79,0,0,0.1
HK.00271,54.0,68,0,0,0.2
HK.00272,13.0,19,1,15,0.85
HK.00274,61.0,67,0,0,0.5
HK.00276,38.0,74,0,0,0.65
HK.00277,47.0,61,0,0,0.5
HK.00279,17.0,16,1,18,0.9
HK.00280,70.0,57,0,0,0.3
HK.00285,35.0,69,0,0,0.6
HK.00286,56.0,67,0,0,0.5
HK.00287,71.0,77,0,0,0.05
HK.00288,72.0,38,1,4,0.95
HK.00289,77.0,70,0,0,0.3
HK.00290,96.0,92,1,3,0.15
HK.00291,44.0,51,1,4,0.45
HK.00293,78.0,82,0,0,0.2
HK.00294,58.0,77,0,0,0.6
HK.00295,77.0,10,1,7,0.9
HK.00296,28.0,38,1,4,0.85
HK.00297,64.0,51,0,0,0.8
HK.00298,43.0,53,1,3,0.25
HK.00299,56.0,67,0,0,0.5
HK.00300,54.0,55,1,1,0.5
HK.00301,82.0,69,1,2,0.6
HK.00302,6.0,14,1,12,0.6
HK.00303,37.0,20,1,4,0.6
HK.00305,32.0,40,1,6,0.65
HK.00306,69.0,52,0,0,0.45
HK.00308,53.0,74,0,0,0.55
HK.00309,13.0,13,1,8,0.6
HK.00311,86.0,90,1,1,0.2
HK.00312,24.0,75,0,0,0.5
HK.00313,22.0,29,1,17,0.9
HK.00314,3.0,19,0,0,0.85
HK.00315,65.0,55,1,7,0.55
HK.00316,61.0,62,0,0,0.45
HK.00317,59.0,53,1,10,0.65
HK.00318,88.0,76,1,4,0.3
HK.00320,49.0,65,0,0,0.25
HK.00321,80.0,27,1,27,1.0
HK.00322,50.0,44,0,0,0.9
HK.00323,33.0,9,1,12,0.95
HK.00325,5.0,9,1,16,0.9
HK.00326,96.0,42,1,13,0.65
HK.00327,12.0,18,1,35,1.0
HK.00328,3.0,34,0,0,0.5
HK.00329,37.0,54,0,0,0.35
HK.00330,4.0,2,1,36,1.0
HK.00331,55.0,59,0,0,0.7
HK.00332,24.0,30,1,5,0.85
HK.00333,23.0,34,0,0,0.95
HK.00334,74.0,78,0,0,0.0
HK.00335,51.0,70,0,0,0.5
HK.00336,55.0,18,1,18,0.9
HK.00337,27.0,23,1,6,0.95
HK.00338,25.0,26,1,10,0.65
HK.00340,44.0,5,1,13,0.95
HK.00341,14.0,40,1,7,0.95
HK.00343,16.0,24,1,2,0.65
HK.00345,20.0,41,1,6,0.85
HK.00346,31.0,8,1,20,1.0
HK.00347,13.0,20,1,50,1.0
HK.00348,3.0,3,1,5,0.85
HK.00351,93.0,93,0,0,0.35
HK.00352,87.0,67,0,0,0.5
HK.00353,71.0,84,0,0,0.2
HK.00354,16.0,57,0,0,0.85
HK.00355,75.0,37,1,9,0.45
HK.00357,3.0,6,1,97,1.0
HK.00358,87.0,39,1,2,0.65
HK.00360,55.0,76,0,0,0.25
HK.00361,27.0,36,0,0,0.9
HK.00362,56.0,67,0,0,0.5
HK.00363,65.0,70,0,0,0.0
HK.00365,97.0,98,0,0,0.1
HK.00366,53.0,50,1,12,0.7
HK.00367,30.0,36,1,18,0.9
HK.00368,96.0,96,0,0,0.1
HK.00369,74.0,51,1,8,0.45
HK.00370,1.0,1,1,31,1.0
HK.00371,64.0,59,0,0,0.25
HK.00372,38.0,33,0,0,0.95
HK.00373,66.0,19,1,49,1.0
HK.00374,48.0,51,0,0,0.7
HK.00375,77.0,79,0,0,0.0
HK.00376,21.0,9,1,32,1.0
HK.00377,83.0,90,0,0,0.25
HK.00379,91.0,94,0,0,0.0
HK.00380,48.0,62,1,3,0.35
HK.00381,3.0,5,1,25,1.0
HK.00382,2.0,1,1,31,1.0
HK.00383,79.0,75,0,0,0.55
HK.00384,37.0,38,1,2,0.65
HK.00385,12.0,8,1,43,1.0
HK.00386,46.0,40,1,15,0.9
HK.00387,74.0,53,1,10,0.5
HK.00388,52.0,57,1,3,0.2
HK.00389,4.0,5,1,59,1.0
HK.00390,32.0,16,1,49,1.0
HK.00391,57.0,76,0,0,0.2
HK.00392,43.0,47,0,0,0.5
HK.00393,67.0,69,0,0,0.4
HK.00396,91.0,6,1,7,0.45
HK.00397,17.0,24,1,10,0.7
HK.00398,54.0,58,0,0,0.55
HK.00399,2.0,1,1,45,1.0
HK.00400,84.0,92,0,0,0.3
HK.00401,92.0,92,0,0,0.05
HK.00403,46.0,82,0,0,0.0
HK.00406,26.0,15,1,3,0.3
HK.00408,80.0,73,1,4,0.25
HK.00410,26.0,42,1,4,0.95
HK.00411,70.0,54,0,0,0.8
HK.00412,1.0,2,1,48,1.0
HK.00413,18.0,33,1,2,0.8
HK.00417,42.0,34,1,12,0.85
HK.00418,29.0,36,1,4,0.55
HK.00419,69.0,95,0,0,0.35
HK.00420,76.0,79,0,0,0.0
HK.00422,24.0,51,0,0,0.7
HK.00423,49.0,47,1,1,0.85
HK.00425,77.0,64,0,0,0.35
HK.00426,90.0,90,0,0,0.25
HK.00430,55.0,72,0,0,0.5
HK.00431,56.0,67,0,0,0.5
HK.00432,63.0,22,1,10,0.5
HK.00433,86.0,83,0,0,0.8
HK.00434,9.0,18,1,12,0.9
HK.00436,72.0,82,0,0,0.55
HK.00438,15.0,15,1,39,1.0
HK.00439,10.0,75,0,0,0.65
HK.00440,80.0,73,0,0,0.2
HK.00442,37.0,41,0,0,0.55
HK.00444,56.0,67,0,0,0.5
HK.00450,44.0,62,0,0,0.75
HK.00451,87.0,12,1,50,1.0
HK.00455,8.0,19,1,16,0.9
HK.00456,77.0,85,0,0,0.55
HK.00458,50.0,52,0,0,0.65
HK.00460,17.0,4,1,29,1.0
HK.00464,18.0,5,1,8,0.9
HK.00465,99.0,99,0,0,0.0
HK.00467,34.0,16,1,3,0.85
HK.00468,56.0,67,0,0,0.5
HK.00470,,79,0,0,0.5
HK.00471,0.0,1,1,25,1.0
HK.00472,79.0,86,0,0,0.3
HK.00474,96.0,42,0,0,0.85
HK.00475,50.0,90,0,0,0.6
HK.00476,21.0,14,1,4,0.9
HK.00480,58.0,43,1,3,0.6
HK.00482,43.0,36,0,0,0.7
HK.00483,69.0,71,0,0,0.45
HK.00484,47.0,59,0,0,0.3
HK.00485,77.0,21,1,43,1.0
HK.00486,22.0,18,1,21,1.0
HK.00487,8.0,46,0,0,0.6
HK.00488,85.0,85,1,9,0.45
HK.00491,23.0,35,1,3,0.5
HK.00493,18.0,44,0,0,0.6
HK.00495,56.0,67,0,0,0.5
HK.00496,20.0,32,1,6,0.95
HK.00497,66.0,56,0,0,0.55
HK.00498,8.0,1,1,21,1.0
HK.00499,89.0,90,0,0,0.0
HK.00500,23.0,43,0,0,0.65
HK.00505,59.0,81,0,0,0.45
HK.00506,45.0,34,1,4,0.95
HK.00508,60.0,11,1,21,1.0
HK.00509,56.0,67,0,0,0.5
HK.00510,54.0,6,1,43,1.0
HK.00511,22.0,32,1,30,1.0
HK.00512,11.0,12,1,35,1.0
HK.00513,80.0,92,1,1,0.05
HK.00515,22.0,67,0,0,0.5
HK.00517,64.0,37,1,4,0.85
HK.00518,51.0,76,1,3,0.25
HK.00519,58.0,25,1,3,0.65
HK.00520,3.0,6,1,3,0.95
HK.00521,75.0,34,0,0,0.6
HK.00522,96.0,95,0,0,0.0
HK.00524,98.0,98,0,0,0.3
HK.00525,72.0,75,1,3,0.25
HK.00526,88.0,95,0,0,0.3
HK.00527,80.0,75,0,0,0.75
HK.00528,45.0,40,1,23,1.0
HK.00529,47.0,49,0,0,0.65
HK.00532,96.0,98,0,0,0.05
HK.00533,54.0,49,1,7,0.55
HK.00535,7.0,26,1,2,0.55
HK.00536,78.0,80,0,0,0.0
HK.00538,68.0,74,0,0,0.5
HK.00540,81.0,83,0,0,0.1
HK.00542,88.0,6,1,10,0.95
HK.00543,50.0,74,0,0,0.4
HK.00544,84.0,78,0,0,0.1
HK.00546,22.0,17,1,40,1.0
HK.00547,8.0,10,1,13,0.95
HK.00548,47.0,34,1,33,1.0
HK.00550,98.0,98,1,1,0.05
HK.00551,55.0,44,0,0,0.9
HK.00552,43.0,51,1,4,0.25
HK.00553,32.0,19,1,13,0.95
HK.00554,25.0,50,1,3,0.5
HK.00556,78.0,16,0,0,0.7
HK.00557,7.0,24,0,0,0.7
HK.00558,12.0,21,1,8,0.7
HK.00559,66.0,86,0,0,0.35
HK.00560,44.0,58,0,0,0.8
HK.00563,32.0,46,1,3,0.45
HK.00564,42.0,24,1,2,0.8
HK.00565,95.0,90,0,0,0.15
HK.00567,96.0,88,1,2,0.3
HK.00568,88.0,7,1,16,0.95
HK.00570,16.0,22,1,49,1.0
HK.00571,51.0,56,0,0,0.35
HK.00572,23.0,37,1,4,0.55
HK.00573,31.0,35,1,6,0.7
HK.00574,27.0,29,1,3,0.75
HK.00575,9.0,12,1,4,0.55
HK.00576,55.0,56,0,0,0.8
HK.00579,39.0,40,1,6,0.9
HK.00580,90.0,96,0,0,0.15
HK.00581,37.0,44,1,1,0.5
HK.00582,2.0,3,1,43,1.0
HK.00583,70.0,81,0,0,0.3
HK.00585,98.0,98,0,0,0.0
HK.00586,61.0,41,1,12,0.65
HK.00587,18.0,21,1,39,1.0
HK.00588,51.0,77,0,0,0.4
HK.00590,35.0,21,1,62,1.0
HK.00591,28.0,82,0,0,0.3
HK.00595,97.0,97,0,0,0.1
HK.00596,5.0,84,0,0,0.65
HK.00598,68.0,53,1,1,0.5
HK.00599,24.0,14,1,21,1.0
HK.00600,,17,1,9,0.65
HK.00601,69.0,81,0,0,0.5
HK.00602,49.0,89,0,0,0.05
HK.00603,39.0,19,1,39,1.0
HK.00604,34.0,54,1,5,0.25
HK.00605,20.0,44,1,3,0.55
HK.00606,50.0,48,0,0,0.55
HK.00607,97.0,63,0,0,0.45
HK.00608,35.0,53,0,0,0.55
HK.00609,40.0,32,1,4,0.9
HK.00610,59.0,33,1,16,0.9
HK.00611,78.0,82,0,0,0.25
HK.00613,91.0,95,0,0,0.0
HK.00616,87.0,10,1,22,1.0
HK.00617,19.0,60,1,8,0.4
HK.00618,92.0,90,0,0,0.3
HK.00619,83.0,91,0,0,0.1
HK.00620,7.0,26,0,0,0.75
HK.00621,77.0,95,0,0,0.3
HK.00622,97.0,90,0,0,0.05
HK.00623,47.0,81,0,0,0.2
HK.00626,67.0,54,0,0,0.75
HK.00627,78.0,94,0,0,0.4
HK.00628,94.0,96,0,0,0.0
HK.00629,70.0,76,0,0,0.35
HK.00630,93.0,82,0,0,0.0
HK.00631,51.0,4,1,12,0.8
HK.00632,28.0,35,0,0,0.95
HK.00635,63.0,69,0,0,0.6
HK.00636,32.0,40,1,18,0.95
HK.00637,67.0,59,0,0,0.75
HK.00639,39.0,29,0,0,0.9
HK.00640,75.0,72,0,0,0.45
HK.00641,88.0,91,0,0,0.0
HK.00643,35.0,59,0,0,0.75
HK.00645,76.0,85,0,0,0.45
HK.00646,17.0,45,0,0,0.75
HK.00648,97.0,99,0,0,0.0
HK.00650,94.0,89,1,5,0.4
HK.00653,1.0,1,1,13,0.7
HK.00655,84.0,93,0,0,0.0
HK.00656,41.0,65,1,5,0.6
HK.00657,58.0,58,1,2,0.25
HK.00658,84.0,56,0,0,0.35
HK.00659,69.0,55,0,0,0.15
HK.00660,97.0,97,1,4,0.65
HK.00661,71.0,8,1,13,0.95
HK.00662,65.0,69,0,0,0.15
HK.00666,68.0,44,1,7,0.7
HK.00667,22.0,27,1,2,0.8
HK.00669,73.0,75,0,0,0.1
HK.00670,42.0,29,1,1,0.6
HK.00672,24.0,40,1,4,0.35
HK.00673,86.0,36,1,1,0.7
HK.00674,47.0,83,0,0,0.4
HK.00675,63.0,69,0,0,0.45
HK.00676,54.0,61,1,1,0.2
HK.00677,61.0,57,0,0,0.6
HK.00679,99.0,99,0,0,0.0
HK.00681,27.0,29,1,1,0.65
HK.00682,46.0,61,1,4,0.4
HK.00683,60.0,48,1,9,0.45
HK.00684,31.0,42,0,0,0.7
HK.00685,64.0,80,0,0,0.05
HK.00686,25.0,32,1,40,1.0
HK.00687,79.0,63,0,0,0.55
HK.00688,71.0,89,0,0,0.0
HK.00689,88.0,88,1,1,0.1
HK.00690,29.0,20,1,1,0.95
HK.00691,8.0,20,0,0,0.9
HK.00693,76.0,81,0,0,0.0
HK.00694,9.0,28,1,13,0.7
HK.00695,90.0,58,0,0,0.3
HK.00696,31.0,42,1,34,1.0
HK.00697,38.0,75,0,0,0.45
HK.00698,11.0,29,1,4,0.6
HK.00700,22.0,24,1,26,1.0
HK.00701,5.0,2,1,23,1.0
HK.00702,56.0,67,0,0,0.5
HK.00703,15.0,21,1,5,0.25
HK.00704,60.0,60,0,0,0.6
HK.00707,54.0,67,0,0,0.5
HK.00708,56.0,67,0,0,0.5
HK.00709,59.0,60,0,0,0.25
HK.00710,40.0,84,0,0,0.65
HK.00711,59.0,63,0,0,0.45
HK.00712,22.0,14,1,20,1.0
HK.00713,29.0,56,0,0,0.55
HK.00716,19.0,10,1,6,0.9
HK.00717,23.0,10,1,7,0.65
HK.00718,46.0,59,0,0,0.35
HK.00719,36.0,44,1,3,0.7
HK.00720,89.0,31,1,34,1.0
HK.00722,66.0,75,0,0,0.35
HK.00723,53.0,46,0,0,0.15
HK.00724,56.0,67,0,0,0.5
HK.00725,90.0,93,0,0,0.05
HK.00726,46.0,90,0,0,0.35
HK.00727,29.0,81,0,0,0.55
HK.00728,50.0,77,0,0,0.0
HK.00730,59.0,63,0,0,0.6
HK.00731,94.0,96,1,3,0.15
HK.00732,51.0,77,0,0,0.1
HK.00733,14.0,43,0,0,0.9
HK.00736,62.0,2,1,33,1.0
HK.00737,62.0,58,0,0,0.6
HK.00738,77.0,39,1,2,0.55
HK.00743,49.0,52,1,1,0.55
HK.00745,99.0,99,0,0,0.0
HK.00746,44.0,40,1,1,0.75
HK.00747,85.0,38,0,0,0.7
HK.00750,36.0,53,1,5,0.25
HK.00751,84.0,25,1,40,1.0
HK.00752,43.0,33,1,37,1.0
HK.00753,23.0,43,0,0,0.7
HK.00754,28.0,53,0,0,0.6
HK.00755,23.0,21,1,1,0.5
HK.00756,88.0,92,1,3,0.15
HK.00757,20.0,16,1,1,0.9
HK.00759,39.0,25,1,15,0.85
HK.00760,59.0,76,0,0,0.15
HK.00762,39.0,78,0,0,0.15
HK.00763,63.0,84,0,0,0.35
HK.00764,6.0,8,1,67,1.0
HK.00765,5.0,14,0,0,0.95
HK.00767,22.0,10,1,7,0.8
HK.00769,76.0,67,0,0,0.5
HK.00771,67.0,74,1,1,0.1
HK.00772,13.0,20,1,12,0.85
HK.00775,24.0,43,1,5,0.75
HK.00776,6.0,11,1,17,0.85
HK.00777,33.0,61,0,0,0.7
HK.00780,13.0,9,1,74,1.0
HK.00784,98.0,97,1,3,0.15
HK.00788,40.0,42,1,6,0.7
HK.00789,28.0,23,1,11,0.65
HK.00794,90.0,88,0,0,0.0
HK.00797,85.0,89,0,0,0.8
HK.00798,31.0,37,1,4,0.8
HK.00799,62.0,87,0,0,0.0
HK.00800,,64,0,0,0.65
HK.00804,88.0,81,0,0,0.5
HK.00805,95.0,98,0,0,0.15
HK.00806,51.0,58,0,0,0.35
HK.00807,45.0,42,1,18,0.95
HK.00809,24.0,56,1,1,0.5
HK.00811,44.0,53,1,4,0.55
HK.00813,1.0,2,1,63,1.0
HK.00814,44.0,36,1,10,0.6
HK.00815,19.0,3,1,13,0.95
HK.00816,49.0,78,0,0,0.15
HK.00817,79.0,86,0,0,0.1
HK.00818,46.0,46,0,0,0.35
HK.00819,25.0,12,1,19,0.95
HK.00821,22.0,75,0,0,0.6
HK.00822,41.0,80,1,1,0.25
HK.00825,48.0,30,1,11,0.85
HK.00826,81.0,68,0,0,0.3
HK.00827,45.0,3,1,37,1.0
HK.00828,14.0,17,1,43,1.0
HK.00829,7.0,6,1,38,1.0
HK.00830,7.0,28,1,5,0.9
HK.00831,76.0,65,0,0,0.35
HK.00832,8.0,35,1,1,0.7
HK.00833,92.0,96,0,0,0.2
HK.00834,79.0,72,0,0,0.35
HK.00836,70.0,80,0,0,0.0
HK.00837,52.0,38,1,7,0.9
HK.00838,58.0,85,0,0,0.25
HK.00839,12.0,6,1,41,1.0
HK.00840,43.0,21,1,1,0.7
HK.00841,90.0,84,0,0,0.3
HK.00842,36.0,89,0,0,0.25
HK.00844,75.0,83,0,0,0.15
HK.00845,56.0,67,0,0,0.5
HK.00846,22.0,28,1,8,0.75
HK.00848,35.0,39,0,0,0.6
HK.00851,33.0,73,0,0,0.4
HK.00852,56.0,67,0,0,0.5
HK.00853,17.0,11,1,38,1.0
HK.00854,71.0,82,1,9,0.5
HK.00855,31.0,51,0,0,0.55
HK.00856,78.0,80,1,1,0.1
HK.00857,85.0,64,0,0,0.45
HK.00858,54.0,75,0,0,0.65
HK.00859,70.0,43,0,0,0.65
HK.00860,26.0,64,0,0,0.45
HK.00861,27.0,69,1,2,0.25
HK.00862,86.0,87,0,0,0.3
HK.00863,20.0,13,1,37,1.0
HK.00864,82.0,60,0,0,0.6
HK.00865,65.0,61,0,0,0.6
HK.00866,28.0,1,1,42,1.0
HK.00867,30.0,10,1,29,1.0
HK.00868,72.0,61,0,0,0.25
HK.00869,59.0,85,0,0,0.0
HK.00871,23.0,10,1,36,1.0
HK.00873,23.0,46,1,5,0.35
HK.00874,29.0,31,1,44,1.0
HK.00875,10.0,2,1,24,1.0
HK.00876,92.0,4,1,3,0.8
HK.00878,62.0,69,0,0,0.45
HK.00880,15.0,19,1,40,1.0
HK.00881,4.0,8,1,65,1.0
HK.00882,38.0,29,1,3,0.85
HK.00883,82.0,44,1,3,0.6
HK.00884,2.0,13,1,7,0.95
HK.00887,34.0,15,1,21,1.0
HK.00888,17.0,78,0,0,0.5
HK.00889,74.0,83,0,0,0.05
HK.00893,46.0,29,0,0,0.95
HK.00894,98.0,99,0,0,0.2
HK.00895,19.0,17,1,4,0.95
HK.00896,69.0,80,1,2,0.1
HK.00897,35.0,37,1,9,0.7
HK.00898,42.0,36,1,15,0.8
HK.00899,17.0,78,0,0,0.4
HK.00900,79.0,81,0,0,0.1
HK.00902,81.0,85,0,0,0.0
HK.00907,33.0,70,0,0,0.45
HK.00909,9.0,22,1,12,0.9
HK.00910,56.0,67,0,0,0.5
HK.00911,95.0,94,1,1,0.1
HK.00912,50.0,45,1,2,0.55
HK.00914,28.0,30,1,58,1.0
HK.00915,26.0,75,0,0,0.35
HK.00916,46.0,51,0,0,0.35
HK.00917,,3,1,30,1.0
HK.00918,90.0,93,0,0,0.0
HK.00919,66.0,85,0,0,0.0
HK.00921,47.0,78,0,0,0.0
HK.00922,50.0,72,0,0,0.2
HK.00923,64.0,57,0,0,0.5
HK.00924,2.0,1,1,36,1.0
HK.00926,54.0,63,0,0,0.55
HK.00927,31.0,59,0,0,0.55
HK.00928,32.0,27,0,0,0.8
HK.00929,81.0,89,0,0,0.1
