code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,85.0,85,0,0,0.0
HK.00002,76.0,71,0,0,0.25
HK.00003,61.0,63,0,0,0.3
HK.00004,32.0,22,1,26,1.0
HK.00005,88.0,86,0,0,0.05
HK.00006,75.0,58,0,0,0.65
HK.00007,63.0,76,0,0,0.05
HK.00008,68.0,59,0,0,0.1
HK.00010,51.0,32,1,23,1.0
HK.00012,48.0,32,1,23,1.0
HK.00013,20.0,22,1,1,0.95
HK.00014,69.0,46,0,0,0.8
HK.00016,77.0,36,0,0,0.9
HK.00017,55.0,27,1,28,1.0
HK.00018,35.0,61,0,0,0.4
HK.00019,81.0,74,0,0,0.15
HK.00020,20.0,9,1,33,1.0
HK.00021,27.0,44,1,2,0.25
HK.00022,0.0,3,1,48,1.0
HK.00023,68.0,51,0,0,0.35
HK.00025,70.0,81,0,0,0.0
HK.00026,70.0,74,0,0,0.05
HK.00027,38.0,49,0,0,0.3
HK.00028,33.0,37,1,7,0.55
HK.00029,42.0,49,0,0,0.55
HK.00030,50.0,82,0,0,0.35
HK.00031,86.0,94,0,0,0.0
HK.00032,56.0,58,0,0,0.2
HK.00033,43.0,76,0,0,0.05
HK.00034,84.0,70,0,0,0.15
HK.00035,37.0,37,0,0,0.55
HK.00036,74.0,76,0,0,0.05
HK.00037,66.0,56,0,0,0.4
HK.00038,35.0,20,1,13,0.8
HK.00039,10.0,61,0,0,0.1
HK.00040,70.0,80,0,0,0.0
HK.00041,69.0,44,0,0,0.85
HK.00042,33.0,5,1,30,1.0
HK.00045,44.0,38,0,0,0.7
HK.00046,44.0,74,0,0,0.15
HK.00048,92.0,85,0,0,0.2
HK.00050,67.0,62,0,0,0.35
HK.00051,62.0,59,0,0,0.3
HK.00052,55.0,89,0,0,0.3
HK.00053,59.0,62,0,0,0.15
HK.00055,33.0,43,0,0,0.3
HK.00057,57.0,51,1,2,0.1
HK.00058,76.0,34,0,0,0.8
HK.00059,63.0,76,0,0,0.05
HK.00060,69.0,85,0,0,0.1
HK.00061,12.0,12,1,9,0.7
HK.00062,57.0,59,0,0,0.25
HK.00063,47.0,83,0,0,0.3
HK.00064,80.0,83,0,0,0.15
HK.00065,6.0,19,1,54,1.0
HK.00066,75.0,63,0,0,0.25
HK.00069,49.0,57,0,0,0.5
HK.00070,41.0,60,0,0,0.7
HK.00071,66.0,60,0,0,0.15
HK.00072,70.0,87,0,0,0.05
HK.00073,78.0,84,0,0,0.1
HK.00075,70.0,72,0,0,0.1
HK.00076,13.0,41,0,0,0.8
HK.00077,72.0,82,0,0,0.05
HK.00078,24.0,23,1,19,0.95
HK.00079,44.0,86,0,0,0.0
HK.00081,68.0,24,1,17,0.85
HK.00082,47.0,49,1,9,0.45
HK.00083,72.0,41,1,24,1.0
HK.00084,62.0,88,0,0,0.4
HK.00085,29.0,32,1,4,0.35
HK.00086,76.0,67,0,0,0.1
HK.00087,76.0,67,0,0,0.15
HK.00088,52.0,29,1,1,0.8
HK.00089,55.0,37,0,0,0.7
HK.00090,80.0,87,0,0,0.25
HK.00092,53.0,58,0,0,0.35
HK.00093,41.0,65,1,5,0.65
HK.00094,57.0,34,0,0,0.55
HK.00095,21.0,30,0,0,0.95
HK.00096,43.0,37,1,9,0.7
HK.00097,33.0,42,1,1,0.6
HK.00098,50.0,56,0,0,0.05
HK.00099,59.0,71,0,0,0.45
HK.00101,45.0,34,1,32,1.0
HK.00103,27.0,36,0,0,0.65
HK.00104,78.0,89,0,0,0.0
HK.00105,66.0,72,0,0,0.05
HK.00106,72.0,76,0,0,0.05
HK.00107,49.0,23,1,16,0.8
HK.00108,87.0,39,0,0,0.6
HK.00110,91.0,31,1,25,1.0
HK.00111,86.0,54,0,0,0.6
HK.00113,74.0,81,0,0,0.1
HK.00114,80.0,84,0,0,0.15
HK.00115,84.0,26,1,9,0.6
HK.00116,46.0,39,0,0,0.7
HK.00117,99.0,99,1,4,0.2
HK.00118,54.0,54,1,4,0.75
HK.00119,54.0,26,1,18,0.95
HK.00120,6.0,16,1,4,0.65
HK.00122,42.0,70,0,0,0.2
HK.00123,33.0,33,1,8,0.4
HK.00124,40.0,43,1,10,0.6
HK.00125,35.0,56,0,0,0.2
HK.00126,43.0,66,0,0,0.15
HK.00127,40.0,42,0,0,0.75
HK.00128,93.0,97,0,0,0.05
HK.00129,19.0,43,1,3,0.4
HK.00130,85.0,82,0,0,0.25
HK.00131,71.0,83,0,0,0.05
HK.00132,33.0,47,1,3,0.4
HK.00135,39.0,39,0,0,0.65
HK.00136,19.0,52,0,0,0.35
HK.00137,43.0,61,0,0,0.75
HK.00138,6.0,16,1,6,0.6
HK.00139,11.0,43,1,2,0.4
HK.00142,42.0,54,0,0,0.4
HK.00144,41.0,31,1,18,0.95
HK.00145,41.0,62,0,0,0.5
HK.00146,57.0,79,0,0,0.2
HK.00147,16.0,27,1,10,0.5
HK.00148,98.0,98,0,0,0.0
HK.00149,75.0,84,0,0,0.3
HK.00150,57.0,72,0,0,0.6
HK.00151,30.0,45,0,0,0.2
HK.00152,22.0,31,0,0,0.7
HK.00154,24.0,25,1,60,1.0
HK.00156,83.0,80,0,0,0.15
HK.00157,50.0,70,0,0,0.25
HK.00158,55.0,66,0,0,0.4
HK.00159,27.0,46,1,2,0.25
HK.00160,34.0,30,1,9,0.5
HK.00162,33.0,17,1,8,0.55
HK.00163,27.0,30,1,2,0.8
HK.00164,85.0,83,0,0,0.2
HK.00165,23.0,32,1,4,0.75
HK.00166,17.0,22,1,6,0.8
HK.00167,96.0,88,0,0,0.2
HK.00168,51.0,49,0,0,0.65
HK.00169,43.0,84,1,2,0.1
HK.00171,2.0,2,1,58,1.0
HK.00173,51.0,41,0,0,0.75
HK.00174,60.0,89,0,0,0.25
HK.00175,57.0,35,1,5,0.65
HK.00176,63.0,76,0,0,0.05
HK.00177,69.0,69,0,0,0.0
HK.00178,89.0,89,0,0,0.25
HK.00179,42.0,49,1,1,0.65
HK.00180,47.0,55,1,2,0.25
HK.00181,51.0,34,1,1,0.15
HK.00182,85.0,91,0,0,0.0
HK.00183,47.0,85,0,0,0.3
HK.00184,72.0,84,0,0,0.05
HK.00185,22.0,23,1,2,0.9
HK.00186,46.0,78,0,0,0.15
HK.00187,18.0,18,1,3,0.9
HK.00188,66.0,72,0,0,0.4
HK.00189,94.0,97,0,0,0.0
HK.00191,75.0,21,1,2,0.6
HK.00193,54.0,61,0,0,0.25
HK.00194,61.0,61,0,0,0.2
HK.00195,63.0,76,0,0,0.05
HK.00196,23.0,19,1,27,1.0
HK.00197,77.0,85,0,0,0.05
HK.00199,98.0,98,0,0,0.0
HK.00200,32.0,27,1,9,0.55
HK.00201,55.0,57,0,0,0.2
HK.00202,11.0,18,1,23,1.0
HK.00205,94.0,70,0,0,0.6
HK.00206,35.0,3,1,23,1.0
HK.00209,95.0,95,0,0,0.0
HK.00210,47.0,60,0,0,0.4
HK.00211,62.0,71,0,0,0.15
HK.00212,62.0,62,0,0,0.15
HK.00213,53.0,35,1,1,0.7
HK.00214,16.0,18,1,11,0.6
HK.00215,69.0,68,0,0,0.1
HK.00216,39.0,33,1,11,0.65
HK.00217,71.0,63,0,0,0.5
HK.00218,25.0,40,0,0,0.7
HK.00219,78.0,72,0,0,0.2
HK.00220,44.0,60,0,0,0.2
HK.00222,84.0,96,0,0,0.4
HK.00223,34.0,14,1,22,1.0
HK.00224,41.0,62,0,0,0.15
HK.00225,60.0,78,0,0,0.0
HK.00227,18.0,25,1,38,1.0
HK.00228,28.0,31,1,2,0.7
HK.00229,58.0,62,0,0,0.4
HK.00232,96.0,98,0,0,0.0
HK.00234,45.0,56,0,0,0.2
HK.00235,21.0,24,1,2,0.55
HK.00236,72.0,78,0,0,0.1
HK.00237,72.0,67,0,0,0.25
HK.00239,66.0,69,0,0,0.1
HK.00240,71.0,31,1,5,0.75
HK.00241,11.0,16,1,98,1.0
HK.00242,31.0,37,1,2,0.35
HK.00243,88.0,29,1,12,0.6
HK.00244,47.0,46,0,0,0.4
HK.00245,46.0,81,0,0,0.4
HK.00247,65.0,76,0,0,0.05
HK.00248,40.0,29,1,2,0.7
HK.00251,57.0,68,0,0,0.1
HK.00252,65.0,76,0,0,0.05
HK.00253,70.0,56,0,0,0.15
HK.00254,1.0,0,1,2,0.1
HK.00255,67.0,81,0,0,0.1
HK.00256,3.0,12,1,10,0.7
HK.00257,66.0,44,0,0,0.85
HK.00258,35.0,52,0,0,0.25
HK.00259,88.0,88,1,1,0.05
HK.00261,21.0,24,0,0,0.8
HK.00262,67.0,67,0,0,0.15
HK.00264,80.0,92,0,0,0.0
HK.00265,83.0,64,0,0,0.15
HK.00266,54.0,67,0,0,0.15
HK.00267,69.0,54,1,7,0.4
HK.00268,4.0,11,1,14,0.8
HK.00269,60.0,76,0,0,0.05
HK.00270,77.0,68,0,0,0.2
HK.00271,46.0,49,0,0,0.45
HK.00272,17.0,33,0,0,0.8
HK.00274,55.0,76,0,0,0.05
HK.00276,41.0,57,0,0,0.35
HK.00277,59.0,76,0,0,0.05
HK.00279,14.0,20,1,38,1.0
HK.00280,67.0,65,0,0,0.2
HK.00285,16.0,16,1,14,0.7
HK.00286,63.0,76,0,0,0.05
HK.00287,73.0,80,0,0,0.05
HK.00288,72.0,54,0,0,0.5
HK.00289,69.0,48,0,0,0.3
HK.00290,35.0,0,1,23,1.0
HK.00291,43.0,41,0,0,0.9
HK.00293,81.0,82,0,0,0.25
HK.00294,50.0,64,0,0,0.15
HK.00295,29.0,5,1,5,0.95
HK.00296,26.0,30,0,0,0.85
HK.00297,50.0,38,1,8,0.4
HK.00298,38.0,33,1,1,0.3
HK.00299,63.0,76,0,0,0.05
HK.00300,69.0,69,0,0,0.1
HK.00301,96.0,98,0,0,0.15
HK.00302,7.0,15,1,32,1.0
HK.00303,45.0,54,0,0,0.55
HK.00305,32.0,38,1,3,0.85
HK.00306,87.0,91,0,0,0.05
HK.00308,51.0,41,1,4,0.5
HK.00309,8.0,14,1,4,0.6
HK.00311,84.0,72,1,4,0.45
HK.00312,42.0,65,0,0,0.2
HK.00313,23.0,24,0,0,0.95
HK.00314,4.0,27,0,0,0.65
HK.00315,67.0,59,0,0,0.2
HK.00316,53.0,43,0,0,0.7
HK.00317,42.0,26,1,6,0.9
HK.00318,93.0,96,0,0,0.3
HK.00320,59.0,72,0,0,0.05
HK.00321,83.0,55,0,0,0.45
HK.00322,47.0,40,1,13,0.65
HK.00323,20.0,11,1,32,1.0
HK.00325,6.0,13,1,9,0.9
HK.00326,95.0,46,0,0,0.65
HK.00327,23.0,53,0,0,0.75
HK.00328,4.0,26,1,1,0.7
HK.00329,28.0,35,1,5,0.55
HK.00330,3.0,12,1,56,1.0
HK.00331,54.0,56,0,0,0.2
HK.00332,18.0,21,1,25,1.0
HK.00333,26.0,45,0,0,0.55
HK.00334,83.0,58,1,3,0.4
HK.00335,57.0,78,0,0,0.05
HK.00336,34.0,19,1,11,0.85
HK.00337,19.0,17,1,8,0.95
HK.00338,42.0,54,0,0,0.4
HK.00340,22.0,12,1,6,0.95
HK.00341,61.0,94,0,0,0.25
HK.00343,25.0,56,0,0,0.65
HK.00345,57.0,89,0,0,0.45
HK.00346,12.0,14,1,9,0.9
HK.00347,16.0,23,1,70,1.0
HK.00348,10.0,45,1,2,0.35
HK.00351,93.0,88,0,0,0.2
HK.00352,94.0,76,0,0,0.05
HK.00353,65.0,50,1,2,0.25
HK.00354,18.0,29,1,10,0.5
HK.00355,33.0,29,1,8,0.9
HK.00357,4.0,14,1,117,1.0
HK.00358,85.0,44,1,2,0.45
HK.00360,36.0,34,1,18,0.9
HK.00361,8.0,3,1,20,1.0
HK.00362,63.0,76,0,0,0.05
HK.00363,51.0,39,1,15,0.8
HK.00365,93.0,93,1,15,0.75
HK.00366,52.0,55,0,0,0.4
HK.00367,35.0,44,0,0,0.5
HK.00368,99.0,99,0,0,0.0
HK.00369,79.0,65,0,0,0.25
HK.00370,2.0,17,0,0,0.8
HK.00371,48.0,32,1,20,1.0
HK.00372,44.0,39,0,0,0.55
HK.00373,68.0,45,1,3,0.35
HK.00374,56.0,70,0,0,0.1
HK.00375,79.0,84,0,0,0.0
HK.00376,5.0,6,1,52,1.0
HK.00377,85.0,87,0,0,0.0
HK.00379,58.0,6,1,7,0.5
HK.00380,73.0,87,0,0,0.05
HK.00381,2.0,18,1,45,1.0
HK.00382,1.0,3,1,51,1.0
HK.00383,51.0,29,1,19,0.95
HK.00384,26.0,21,1,10,0.8
HK.00385,19.0,57,0,0,0.25
HK.00386,58.0,58,0,0,0.4
HK.00387,87.0,92,0,0,0.1
HK.00388,49.0,47,0,0,0.6
HK.00389,8.0,29,0,0,0.75
HK.00390,44.0,45,0,0,0.25
HK.00391,68.0,73,0,0,0.05
HK.00392,40.0,42,0,0,0.55
HK.00393,71.0,73,0,0,0.05
HK.00396,94.0,69,1,3,0.7
HK.00397,28.0,38,1,1,0.35
HK.00398,60.0,72,0,0,0.1
HK.00399,3.0,22,0,0,0.65
HK.00400,94.0,97,0,0,0.0
HK.00401,86.0,16,1,15,0.8
HK.00403,60.0,85,0,0,0.0
HK.00406,24.0,24,1,9,0.9
HK.00408,81.0,66,0,0,0.5
HK.00410,23.0,30,1,24,1.0
HK.00411,58.0,43,0,0,0.5
HK.00412,0.0,1,1,68,1.0
HK.00413,35.0,78,0,0,0.6
HK.00417,34.0,52,0,0,0.55
HK.00418,29.0,48,1,4,0.35
HK.00419,85.0,92,0,0,0.25
HK.00420,75.0,70,0,0,0.1
HK.00422,29.0,59,0,0,0.25
HK.00423,50.0,52,0,0,0.45
HK.00425,52.0,12,1,19,0.95
HK.00426,93.0,91,1,6,0.3
HK.00430,59.0,77,0,0,0.0
HK.00431,63.0,76,0,0,0.05
HK.00432,65.0,26,1,3,0.95
HK.00433,78.0,58,0,0,0.25
HK.00434,10.0,25,1,7,0.95
HK.00436,32.0,22,1,10,0.55
HK.00438,12.0,20,0,0,0.95
HK.00439,7.0,17,1,18,0.9
HK.00440,80.0,63,0,0,0.2
HK.00442,30.0,27,1,5,0.45
HK.00444,63.0,76,0,0,0.05
HK.00450,42.0,55,0,0,0.15
HK.00451,82.0,63,0,0,0.5
HK.00455,27.0,54,0,0,0.2
HK.00456,79.0,91,1,1,0.05
HK.00458,75.0,90,0,0,0.25
HK.00460,15.0,14,1,49,1.0
HK.00464,75.0,95,0,0,0.4
HK.00465,98.0,99,1,1,0.35
HK.00467,16.0,10,1,23,1.0
HK.00468,63.0,76,0,0,0.05
HK.00470,,4,1,19,0.95
HK.00471,1.0,11,1,45,1.0
HK.00472,73.0,39,1,7,0.6
HK.00474,94.0,72,0,0,0.25
HK.00475,78.0,93,0,0,0.0
HK.00476,32.0,39,0,0,0.8
HK.00480,61.0,50,0,0,0.65
HK.00482,29.0,21,1,7,0.6
HK.00483,14.0,10,1,19,0.95
HK.00484,30.0,34,1,11,0.65
HK.00485,87.0,80,0,0,0.1
HK.00486,24.0,18,1,10,0.9
HK.00487,16.0,65,0,0,0.55
HK.00488,81.0,41,1,19,0.95
HK.00491,22.0,27,1,1,0.9
HK.00493,15.0,21,1,5,0.75
HK.00495,63.0,76,0,0,0.05
HK.00496,9.0,6,1,27,1.0
HK.00497,66.0,53,0,0,0.55
HK.00498,9.0,19,0,0,0.7
HK.00499,92.0,88,0,0,0.25
HK.00500,11.0,13,1,4,0.85
HK.00505,56.0,56,1,1,0.15
HK.00506,39.0,49,0,0,0.2
HK.00508,39.0,16,1,1,0.95
HK.00509,63.0,76,0,0,0.05
HK.00510,88.0,95,0,0,0.45
HK.00511,24.0,30,1,6,0.85
HK.00512,13.0,23,1,3,0.95
HK.00513,25.0,4,1,21,1.0
HK.00515,84.0,76,0,0,0.05
HK.00517,53.0,42,0,0,0.4
HK.00518,83.0,94,0,0,0.45
HK.00519,38.0,58,0,0,0.4
HK.00520,3.0,8,1,23,1.0
HK.00521,77.0,62,0,0,0.05
HK.00522,96.0,92,0,0,0.05
HK.00524,98.0,98,1,5,0.25
HK.00525,67.0,65,0,0,0.35
HK.00526,87.0,86,0,0,0.2
HK.00527,68.0,43,0,0,0.35
HK.00528,61.0,71,0,0,0.45
HK.00529,55.0,60,0,0,0.1
HK.00532,90.0,92,1,10,0.5
HK.00533,57.0,51,0,0,0.4
HK.00535,7.0,18,1,13,0.95
HK.00536,78.0,79,0,0,0.05
HK.00538,66.0,62,0,0,0.15
HK.00540,82.0,83,0,0,0.15
HK.00542,77.0,15,1,29,1.0
HK.00543,41.0,46,0,0,0.6
HK.00544,87.0,50,0,0,0.65
HK.00546,11.0,14,1,60,1.0
HK.00547,16.0,34,1,7,0.65
HK.00548,45.0,46,0,0,0.65
HK.00550,98.0,87,1,10,0.9
HK.00551,56.0,50,1,2,0.3
HK.00552,57.0,69,0,0,0.2
HK.00553,15.0,11,1,6,0.95
HK.00554,40.0,81,0,0,0.35
HK.00556,89.0,89,0,0,0.25
HK.00557,54.0,93,0,0,0.0
HK.00558,14.0,16,1,28,1.0
HK.00559,73.0,84,0,0,0.05
HK.00560,50.0,70,0,0,0.05
HK.00563,25.0,25,1,12,0.95
HK.00564,24.0,18,1,22,1.0
HK.00565,91.0,62,0,0,0.15
HK.00567,93.0,21,1,9,0.9
HK.00568,25.0,3,1,9,0.85
HK.00570,17.0,25,1,69,1.0
HK.00571,40.0,38,1,1,0.45
HK.00572,25.0,43,0,0,0.8
HK.00573,46.0,59,0,0,0.35
HK.00574,9.0,2,1,10,0.95
HK.00575,75.0,97,0,0,0.65
HK.00576,54.0,50,0,0,0.0
HK.00579,38.0,42,0,0,0.3
HK.00580,92.0,95,0,0,0.05
HK.00581,40.0,38,1,4,0.6
HK.00582,1.0,1,1,63,1.0
HK.00583,40.0,24,1,3,0.65
HK.00585,99.0,99,0,0,0.0
HK.00586,62.0,55,0,0,0.6
HK.00587,7.0,6,1,59,1.0
HK.00588,48.0,53,1,1,0.4
HK.00590,53.0,72,0,0,0.45
HK.00591,39.0,64,1,2,0.2
HK.00595,95.0,45,1,1,0.7
HK.00596,5.0,54,1,6,0.3
HK.00598,46.0,26,1,21,1.0
HK.00599,40.0,49,0,0,0.35
HK.00600,,4,1,29,1.0
HK.00601,60.0,70,0,0,0.05
HK.00602,68.0,89,0,0,0.45
HK.00603,22.0,20,1,10,0.65
HK.00604,31.0,28,1,10,0.85
HK.00605,35.0,70,1,1,0.35
HK.00606,54.0,58,1,2,0.3
HK.00607,85.0,0,1,6,0.35
HK.00608,49.0,70,0,0,0.25
HK.00609,34.0,30,1,2,0.75
HK.00610,69.0,69,0,0,0.1
HK.00611,60.0,52,0,0,0.35
HK.00613,93.0,97,0,0,0.0
HK.00616,70.0,16,1,3,0.7
HK.00617,19.0,23,1,11,0.8
HK.00618,95.0,96,0,0,0.0
HK.00619,76.0,40,1,19,0.95
HK.00620,65.0,96,0,0,0.25
HK.00621,77.0,89,1,5,0.25
HK.00622,96.0,86,0,0,0.25
HK.00623,62.0,82,0,0,0.05
HK.00626,67.0,59,0,0,0.55
HK.00627,81.0,90,1,2,0.1
HK.00628,89.0,51,1,12,0.8
HK.00629,47.0,47,1,3,0.25
HK.00630,85.0,26,1,14,0.7
HK.00631,36.0,12,1,32,1.0
HK.00632,19.0,42,0,0,0.35
HK.00635,62.0,62,0,0,0.2
HK.00636,35.0,42,0,0,0.35
HK.00637,69.0,63,0,0,0.1
HK.00639,24.0,17,1,9,0.45
HK.00640,75.0,70,0,0,0.05
HK.00641,87.0,87,0,0,0.45
HK.00643,15.0,12,1,13,0.8
HK.00645,87.0,67,0,0,0.15
HK.00646,45.0,90,0,0,0.55
HK.00648,79.0,9,0,0,0.75
HK.00650,87.0,18,1,25,1.0
HK.00653,0.0,0,1,33,1.0
HK.00655,87.0,93,1,5,0.25
HK.00656,45.0,69,0,0,0.25
HK.00657,85.0,94,1,1,0.35
HK.00658,29.0,5,1,6,0.35
HK.00659,77.0,66,0,0,0.2
HK.00660,95.0,39,1,18,0.95
HK.00661,84.0,40,1,3,0.6
HK.00662,77.0,86,0,0,0.05
HK.00666,58.0,33,0,0,0.7
HK.00667,14.0,20,1,9,0.75
HK.00669,87.0,90,0,0,0.1
HK.00670,67.0,51,0,0,0.6
HK.00672,24.0,34,1,2,0.5
HK.00673,47.0,18,1,2,0.35
HK.00674,35.0,39,0,0,0.7
