code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00216,30.0,18,1,16,0.9,0.5243
HK.00217,38.0,33,1,14,0.7,0.5155
HK.00218,20.0,55,0,0,0.6,
HK.00219,79.0,76,1,7,0.55,0.3624
HK.00220,54.0,79,1,5,0.35,0.2782
HK.00222,82.0,94,0,0,0.15,0.1672
HK.00223,21.0,6,1,15,0.95,0.7634
HK.00224,52.0,74,0,0,0.5,0.4944
HK.00225,61.0,65,1,12,0.6,0.2114
HK.00227,10.0,21,1,6,0.75,
HK.00228,31.0,28,1,20,1.0,0.7456
HK.00229,59.0,56,1,14,0.7,0.304
HK.00232,97.0,98,0,0,0.0,
HK.00234,35.0,36,1,5,0.8,0.4697
HK.00235,17.0,27,1,14,0.8,0.5588
HK.00236,60.0,44,1,11,0.55,0.2204
HK.00237,73.0,56,1,7,0.5,0.2214
HK.00239,63.0,67,1,9,0.55,0.2681
HK.00240,78.0,58,0,0,0.95,0.1406
HK.00241,14.0,36,1,10,0.8,0.5357
HK.00242,27.0,26,1,21,1.0,0.5589
HK.00243,85.0,50,1,1,0.9,
HK.00244,56.0,69,1,15,0.75,0.2764
HK.00245,59.0,39,1,1,0.7,0.4559
HK.00247,62.0,62,1,12,0.6,0.2474
HK.00248,51.0,31,1,10,0.9,0.3571
HK.00251,61.0,55,1,14,0.7,0.4268
HK.00252,66.0,62,1,12,0.6,0.6068
HK.00253,66.0,50,1,15,0.75,0.403
HK.00254,2.0,0,1,21,1.0,
HK.00255,71.0,69,1,8,0.45,0.1625
HK.00256,11.0,84,1,1,0.25,0.9461
HK.00257,73.0,54,0,0,0.7,0.1084
HK.00258,43.0,78,1,5,0.25,0.3942
HK.00259,74.0,10,1,17,0.95,0.4452
HK.00261,29.0,69,0,0,0.3,0.9147
HK.00262,62.0,47,1,18,0.9,0.2842
HK.00264,73.0,54,1,16,0.8,
HK.00265,58.0,31,1,12,0.6,
HK.00266,55.0,58,1,12,0.6,0.3807
HK.00267,73.0,59,0,0,0.85,0.1021
HK.00268,10.0,59,1,1,0.6,0.632
HK.00269,65.0,62,1,12,0.6,
HK.00270,81.0,80,0,0,0.5,0.0254
HK.00271,44.0,41,1,18,0.9,0.4186
HK.00272,25.0,52,1,3,0.3,0.5299
HK.00274,65.0,62,1,12,0.6,
HK.00276,35.0,67,1,1,0.55,0.4579
HK.00277,25.0,9,1,12,0.6,0.6683
HK.00279,8.0,15,1,17,0.9,
HK.00280,86.0,94,0,0,0.05,0.0472
HK.00285,23.0,47,1,1,0.8,0.6544
HK.00286,65.0,62,1,12,0.6,0.7185
HK.00287,70.0,66,1,12,0.6,0.2076
HK.00288,67.0,37,1,15,0.8,0.175
HK.00289,69.0,52,1,1,0.75,0.1163
HK.00290,7.0,1,1,42,1.0,0.8384
HK.00291,52.0,71,0,0,0.35,0.3756
HK.00293,85.0,90,0,0,0.25,0.0101
HK.00294,78.0,92,0,0,0.05,0.4787
HK.00295,44.0,28,1,4,0.75,
HK.00296,34.0,43,1,1,0.6,0.6011
HK.00297,45.0,48,1,27,1.0,0.2594
HK.00298,43.0,32,1,19,0.95,0.4137
HK.00299,65.0,62,1,12,0.6,
HK.00300,83.0,90,0,0,0.0,0.0058
HK.00301,98.0,99,0,0,0.0,0.0174
HK.00302,8.0,30,0,0,0.9,0.8457
HK.00303,45.0,50,1,5,0.7,0.2259
HK.00305,28.0,30,1,17,0.95,
HK.00306,82.0,81,1,4,0.4,0.1233
HK.00308,44.0,73,0,0,0.65,
HK.00309,19.0,27,1,2,0.7,
HK.00311,75.0,15,1,23,1.0,0.4439
HK.00312,21.0,29,1,8,0.75,
HK.00313,43.0,90,0,0,0.45,0.815
HK.00314,11.0,54,1,4,0.2,0.8611
HK.00315,70.0,59,1,13,0.7,0.0725
HK.00316,82.0,90,0,0,0.15,0.0136
HK.00317,28.0,16,1,10,0.95,0.5135
HK.00318,92.0,89,1,9,0.45,
HK.00320,53.0,65,1,12,0.6,0.3015
HK.00321,80.0,46,1,14,0.75,0.1356
HK.00322,72.0,87,0,0,0.15,0.2004
HK.00323,18.0,23,1,51,1.0,0.4359
HK.00325,9.0,45,1,3,0.55,0.7668
HK.00326,92.0,85,1,2,0.35,
HK.00327,31.0,86,0,0,0.15,0.4422
HK.00328,2.0,5,1,9,0.75,
HK.00329,6.0,3,1,23,1.0,0.8552
HK.00330,6.0,41,1,8,0.95,
HK.00331,54.0,52,1,13,0.65,0.2583
HK.00332,4.0,2,1,14,0.9,
HK.00333,28.0,42,1,6,0.6,0.5818
HK.00334,75.0,25,1,22,1.0,0.3442
HK.00335,60.0,66,1,12,0.6,0.4653
HK.00336,28.0,21,1,30,1.0,0.349
HK.00337,10.0,12,1,27,1.0,
HK.00338,44.0,59,0,0,0.8,0.2976
HK.00340,22.0,42,0,0,0.7,0.4591
HK.00341,75.0,90,1,2,0.15,0.5013
HK.00343,27.0,31,1,14,0.75,0.6308
HK.00345,47.0,70,1,9,0.45,0.5911
HK.00346,24.0,40,0,0,0.85,
HK.00347,17.0,42,0,0,0.9,0.509
HK.00348,14.0,26,1,2,0.85,0.7628
HK.00351,91.0,77,1,5,0.6,
HK.00352,95.0,62,1,12,0.6,
HK.00353,72.0,56,0,0,0.8,0.5332
HK.00354,24.0,70,1,1,0.8,0.6324
HK.00355,46.0,80,0,0,0.8,0.728
HK.00357,9.0,37,0,0,0.9,0.6388
HK.00358,83.0,51,0,0,0.8,0.2495
HK.00360,25.0,14,1,37,1.0,0.6764
HK.00361,21.0,66,1,2,0.35,
HK.00362,65.0,62,1,12,0.6,
HK.00363,63.0,68,0,0,0.75,0.0816
HK.00365,90.0,20,1,34,1.0,
HK.00366,47.0,48,1,15,0.75,0.2833
HK.00367,28.0,29,1,15,0.75,0.5538
HK.00368,98.0,94,1,15,0.75,
HK.00369,79.0,57,1,17,0.85,0.2955
HK.00370,2.0,16,1,13,0.7,
HK.00371,52.0,41,1,2,0.9,0.2632
HK.00372,43.0,24,1,16,0.8,
HK.00373,55.0,40,1,22,1.0,0.3492
HK.00374,69.0,77,1,4,0.4,0.2595
HK.00375,82.0,72,1,4,0.55,0.137
HK.00376,5.0,17,1,71,1.0,
HK.00377,89.0,92,1,1,0.2,
HK.00379,63.0,33,0,0,0.95,
HK.00380,34.0,18,1,18,0.9,0.3597
HK.00381,3.0,15,1,64,1.0,
HK.00382,3.0,15,1,70,1.0,0.8284
HK.00383,34.0,27,1,37,1.0,0.4073
HK.00384,30.0,33,1,29,1.0,0.3605
HK.00385,33.0,80,0,0,0.65,0.3946
HK.00386,63.0,68,1,1,0.6,0.3642
HK.00387,83.0,77,1,12,0.6,0.1627
HK.00388,56.0,72,0,0,0.2,0.0855
HK.00389,6.0,14,1,15,0.8,0.7717
HK.00390,50.0,71,0,0,0.75,0.2914
HK.00391,77.0,84,0,0,0.5,0.5126
HK.00392,62.0,82,0,0,0.05,0.1403
HK.00393,69.0,64,1,13,0.65,0.0849
HK.00396,96.0,89,0,0,0.55,
HK.00397,24.0,30,1,1,0.75,0.8147
HK.00398,69.0,66,1,13,0.65,0.2002
HK.00399,6.0,38,1,12,0.6,
HK.00400,92.0,93,1,11,0.55,0.3217
HK.00401,67.0,21,1,15,0.9,
HK.00403,61.0,66,0,0,0.65,0.3967
HK.00406,22.0,21,1,28,1.0,0.6868
HK.00408,88.0,90,0,0,0.2,0.0068
HK.00410,18.0,23,1,43,1.0,0.67
HK.00411,58.0,51,1,12,0.65,0.1306
HK.00412,1.0,3,1,87,1.0,
HK.00413,23.0,33,1,9,0.65,0.6619
HK.00417,29.0,34,1,5,0.6,
HK.00418,42.0,59,1,5,0.6,0.56
HK.00419,81.0,69,1,10,0.6,
HK.00420,67.0,41,1,12,0.6,0.2433
HK.00422,38.0,75,1,2,0.4,0.6939
HK.00423,50.0,52,1,13,0.75,0.3301
HK.00425,50.0,30,1,13,0.85,0.3461
HK.00426,90.0,41,1,9,0.65,
HK.00430,48.0,35,1,16,0.8,0.2993
HK.00432,66.0,33,1,22,1.0,0.3372
HK.00433,60.0,25,1,14,0.75,
HK.00434,7.0,35,0,0,0.8,0.75
HK.00436,44.0,43,0,0,0.95,
HK.00438,14.0,33,1,18,0.95,0.7276
HK.00439,10.0,36,1,1,0.9,0.7897
HK.00440,88.0,91,0,0,0.1,0.0
HK.00442,37.0,46,1,17,0.9,0.6033
HK.00444,65.0,62,1,12,0.6,
HK.00450,50.0,53,1,15,0.75,0.3992
HK.00451,35.0,8,1,9,0.8,0.591
HK.00455,42.0,90,0,0,0.4,0.7376
HK.00456,89.0,95,0,0,0.5,0.2378
HK.00458,78.0,88,0,0,0.15,0.4432
HK.00460,14.0,32,1,6,0.65,0.4963
HK.00464,84.0,94,1,4,0.2,
HK.00465,99.0,97,1,1,0.9,
HK.00467,25.0,31,1,1,0.9,0.5601
HK.00468,65.0,62,1,12,0.6,0.3411
HK.00470,,5,1,38,1.0,0.4959
HK.00471,2.0,11,1,9,0.95,
HK.00472,50.0,16,1,17,0.9,
HK.00474,90.0,59,1,12,0.6,
HK.00475,48.0,48,1,13,0.65,
HK.00476,10.0,20,1,17,0.85,
HK.00480,62.0,53,1,2,0.6,0.3844
HK.00482,34.0,28,1,14,0.8,0.679
HK.00483,24.0,34,0,0,0.85,0.5975
HK.00484,50.0,80,0,0,0.75,0.3742
HK.00485,86.0,75,1,12,0.6,0.1918
HK.00486,20.0,18,1,29,1.0,0.5219
HK.00487,17.0,48,1,3,0.55,
HK.00488,52.0,31,1,10,0.85,0.3637
HK.00491,17.0,20,1,1,0.8,
HK.00493,13.0,21,1,8,0.95,0.7785
HK.00495,65.0,62,1,12,0.6,
HK.00496,5.0,8,1,45,1.0,0.6591
HK.00497,58.0,37,1,18,0.9,0.2096
HK.00498,9.0,33,1,12,0.6,
HK.00499,92.0,91,0,0,0.35,
HK.00500,37.0,80,0,0,0.4,0.7885
HK.00505,41.0,24,1,5,0.6,0.4636
HK.00506,52.0,69,1,4,0.6,0.2607
HK.00508,32.0,12,1,20,1.0,0.5825
HK.00509,65.0,62,1,12,0.6,
HK.00510,88.0,94,0,0,0.15,
HK.00511,24.0,40,1,10,0.95,0.5144
HK.00512,22.0,68,1,2,0.35,0.4735
HK.00513,15.0,3,1,40,1.0,0.6331
HK.00515,45.0,62,1,12,0.6,
HK.00517,66.0,76,0,0,0.6,0.1748
HK.00518,54.0,23,1,16,0.8,0.3931
HK.00519,59.0,80,1,1,0.3,
HK.00520,3.0,10,1,42,1.0,0.8589
HK.00521,61.0,24,1,17,0.85,0.3532
HK.00522,93.0,29,1,15,0.75,0.3728
HK.00524,98.0,98,1,10,0.6,
HK.00525,72.0,78,0,0,0.25,0.3128
HK.00526,89.0,56,1,11,0.6,0.5787
HK.00527,72.0,48,1,5,0.65,0.4111
HK.00528,78.0,86,0,0,0.45,0.3079
HK.00529,61.0,54,1,14,0.7,0.3751
HK.00532,77.0,6,1,29,1.0,
HK.00533,52.0,42,1,13,0.8,0.4974
HK.00535,11.0,19,1,32,1.0,0.7895
HK.00536,82.0,78,1,11,0.6,0.0601
HK.00538,67.0,65,0,0,0.5,0.2823
HK.00540,80.0,42,1,17,0.85,
HK.00542,82.0,45,0,0,0.85,0.5509
HK.00543,39.0,37,1,7,0.5,0.4191
HK.00544,19.0,2,1,17,0.9,
HK.00546,20.0,32,1,13,0.95,0.4495
HK.00547,32.0,86,1,4,0.45,0.6328
HK.00548,60.0,79,0,0,0.2,0.3698
HK.00550,99.0,96,0,0,0.3,
HK.00551,68.0,67,0,0,0.85,0.3037
HK.00552,63.0,78,1,1,0.55,0.2568
HK.00553,16.0,15,1,25,1.0,0.4918
HK.00554,43.0,59,1,2,0.65,0.4882
HK.00556,88.0,56,1,11,0.6,0.5343
HK.00557,38.0,68,1,14,0.7,0.5643
HK.00558,3.0,2,1,47,1.0,0.7961
HK.00559,51.0,62,1,12,0.6,0.7294
HK.00560,41.0,34,1,15,0.8,0.3561
HK.00563,29.0,36,1,14,0.9,0.6136
HK.00564,38.0,55,0,0,0.8,0.3448
HK.00565,93.0,79,1,5,0.45,0.12
HK.00567,95.0,70,1,13,0.75,
HK.00568,83.0,91,0,0,0.4,
HK.00570,17.0,34,1,5,0.75,0.7744
HK.00571,35.0,22,1,4,0.9,0.5037
HK.00572,27.0,41,1,12,0.6,0.6266
HK.00573,37.0,45,1,11,0.7,0.7461
HK.00574,5.0,9,1,28,1.0,
HK.00575,84.0,92,1,1,0.15,
HK.00576,54.0,59,1,2,0.85,0.1056
HK.00579,46.0,60,1,14,0.7,0.1992
HK.00580,47.0,3,1,17,0.85,0.5409
HK.00581,42.0,47,0,0,0.75,0.4138
HK.00582,2.0,18,1,5,0.95,0.8894
HK.00583,42.0,29,1,18,0.95,0.5708
HK.00585,98.0,94,1,7,0.4,
HK.00586,40.0,24,1,13,0.65,0.3082
HK.00587,6.0,10,1,8,0.95,0.7645
HK.00588,36.0,30,1,20,1.0,0.3994
HK.00590,72.0,89,0,0,0.35,0.2109
HK.00591,56.0,89,0,0,0.15,0.451
HK.00595,95.0,86,1,5,0.35,0.3951
HK.00596,9.0,39,1,12,0.95,0.7949
HK.00598,57.0,73,0,0,0.7,0.115
HK.00599,38.0,47,1,9,0.55,0.4719
HK.00600,,5,1,48,1.0,0.6255
HK.00601,51.0,37,1,13,0.65,0.3852
HK.00602,72.0,55,1,1,0.6,
HK.00603,31.0,21,1,29,1.0,
HK.00604,32.0,40,1,2,0.9,0.5247
HK.00605,34.0,56,1,17,0.95,
HK.00606,58.0,36,1,1,0.9,0.3447
HK.00607,78.0,1,1,25,1.0,
HK.00608,42.0,66,1,4,0.4,0.4875
HK.00609,45.0,54,0,0,0.95,0.2861
HK.00610,78.0,79,0,0,0.2,0.2232
HK.00611,66.0,73,0,0,0.8,0.2212
HK.00613,96.0,98,0,0,0.0,0.0
HK.00616,18.0,1,1,15,0.8,
HK.00617,15.0,23,1,30,1.0,0.8666
HK.00618,89.0,17,1,13,0.7,0.4827
HK.00619,63.0,65,0,0,0.7,
HK.00620,49.0,95,1,2,0.2,
HK.00621,59.0,50,1,24,1.0,0.5298
HK.00622,97.0,95,0,0,0.55,0.0
HK.00623,58.0,65,1,13,0.65,0.3294
HK.00626,70.0,70,0,0,0.55,0.4431
HK.00627,72.0,75,1,18,0.95,
HK.00628,73.0,9,1,16,0.95,0.5311
HK.00629,43.0,39,1,14,0.8,0.2903
HK.00630,3.0,1,1,34,1.0,
HK.00631,38.0,39,0,0,0.7,0.4928
HK.00632,11.0,8,1,15,0.8,
HK.00635,53.0,41,1,15,0.75,0.3362
HK.00636,42.0,66,1,5,0.8,0.4209
HK.00637,73.0,54,1,11,0.6,
HK.00639,41.0,53,1,1,0.85,0.3338
HK.00640,76.0,59,1,13,0.7,0.0727
HK.00641,84.0,42,1,16,0.8,0.2455
HK.00643,20.0,65,0,0,0.6,
HK.00645,85.0,46,1,7,0.6,
HK.00646,59.0,90,0,0,0.35,0.6373
HK.00648,0.0,0,1,16,0.8,
HK.00650,63.0,5,1,44,1.0,0.6711
HK.00653,23.0,98,0,0,0.2,
HK.00655,91.0,92,0,0,0.8,0.1635
HK.00656,55.0,83,0,0,0.3,0.3669
HK.00657,41.0,15,1,19,0.95,0.4972
HK.00658,18.0,12,1,25,1.0,0.5147
HK.00659,76.0,60,1,15,0.75,0.071
HK.00660,93.0,6,1,36,1.0,
HK.00661,52.0,32,1,1,0.95,0.5175
HK.00662,76.0,58,1,12,0.65,0.1326
HK.00664,,9,1,31,1.0,0.5654
HK.00666,22.0,5,1,15,0.85,0.5564
HK.00667,26.0,57,1,5,0.5,0.507
HK.00669,87.0,84,1,1,0.45,0.1685
HK.00670,35.0,23,1,18,0.9,0.4824
HK.00672,20.0,16,1,20,1.0,0.6307
HK.00673,23.0,5,1,20,1.0,
HK.00674,14.0,7,1,10,0.65,0.8334
HK.00675,76.0,82,0,0,0.45,0.2486
HK.00676,68.0,67,1,9,0.45,0.1388
HK.00677,71.0,74,0,0,0.65,0.3636
HK.00679,97.0,0,1,23,1.0,
HK.00681,59.0,49,1,16,0.85,0.3348
HK.00682,37.0,32,1,14,0.7,0.6474
HK.00683,51.0,42,1,48,1.0,0.1823
HK.00684,28.0,20,1,20,1.0,0.6717
HK.00685,43.0,27,1,7,0.6,0.4439
HK.00686,34.0,67,0,0,0.7,0.5808
HK.00687,74.0,45,1,12,0.6,0.1429
HK.00688,70.0,66,1,26,1.0,0.3092
HK.00689,49.0,7,1,17,0.95,0.6216
HK.00690,31.0,56,1,14,0.7,0.463
HK.00691,7.0,10,1,30,1.0,0.7452
HK.00693,76.0,60,1,14,0.7,0.128
HK.00694,22.0,64,0,0,0.75,0.5709
HK.00695,94.0,92,0,0,0.35,0.0352
HK.00696,39.0,54,1,4,0.65,0.3803
HK.00697,52.0,73,0,0,0.7,0.2698
HK.00698,5.0,8,1,43,1.0,0.7814
HK.00700,33.0,52,1,3,0.25,0.3025
HK.00701,6.0,19,1,7,0.65,0.767
HK.00702,65.0,62,1,12,0.6,
HK.00703,40.0,52,1,13,0.65,0.64
HK.00704,85.0,62,1,12,0.6,
HK.00707,61.0,62,1,12,0.6,0.7985
HK.00708,65.0,62,1,12,0.6,
HK.00709,67.0,56,1,14,0.7,0.293
HK.00710,38.0,44,1,10,0.8,0.5502
HK.00711,73.0,85,0,0,0.1,0.3275
HK.00712,7.0,14,1,59,1.0,
HK.00713,42.0,51,1,15,0.75,0.5668
HK.00716,26.0,49,0,0,0.85,0.5325
HK.00717,21.0,38,0,0,0.85,
HK.00718,37.0,37,1,5,0.4,
HK.00719,47.0,75,1,1,0.1,0.326
HK.00720,84.0,14,1,15,0.75,0.3488
HK.00722,59.0,40,1,17,0.85,0.2667
HK.00723,52.0,85,0,0,0.75,
HK.00725,88.0,73,1,26,1.0,0.3488
HK.00726,32.0,14,1,5,0.75,0.8777
HK.00727,20.0,67,1,18,0.9,
HK.00728,47.0,55,1,29,1.0,0.3067
HK.00730,55.0,50,1,10,0.5,0.3764
HK.00731,85.0,5,1,29,1.0,0.4884
HK.00732,38.0,38,1,16,0.8,0.3825
HK.00733,30.0,71,1,1,0.6,
HK.00736,5.0,6,1,72,1.0,
HK.00737,66.0,55,1,15,0.75,0.234
HK.00738,60.0,37,1,5,0.45,0.5483
HK.00743,41.0,21,1,13,0.65,0.5985
HK.00745,99.0,99,0,0,0.15,
HK.00746,68.0,76,0,0,0.6,0.1684
HK.00747,73.0,60,0,0,0.55,0.4313
HK.00750,36.0,30,1,16,0.8,0.6176
HK.00751,50.0,21,1,79,1.0,0.3723
HK.00752,51.0,60,1,2,0.5,0.1277
HK.00753,24.0,28,1,18,0.9,0.4274
HK.00754,43.0,62,1,12,0.6,0.6197
HK.00755,37.0,68,1,7,0.75,
HK.00756,51.0,4,1,16,0.95,
HK.00757,20.0,36,1,13,0.7,0.6723
HK.00759,75.0,48,1,8,0.45,
HK.00760,19.0,3,1,12,0.95,
