code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00113,79.0,85,0,0,0.15,0.1101
HK.00114,83.0,84,1,1,0.4,0.0967
HK.00115,86.0,8,1,25,1.0,0.3673
HK.00116,68.0,80,0,0,0.5,0.1779
HK.00117,98.0,98,1,12,0.85,
HK.00118,55.0,20,1,19,0.95,
HK.00119,40.0,19,1,34,1.0,0.3405
HK.00120,7.0,13,1,2,0.9,
HK.00122,46.0,71,1,1,0.25,0.5388
HK.00123,44.0,44,1,24,1.0,0.5627
HK.00124,38.0,29,1,26,1.0,0.6697
HK.00125,43.0,65,1,9,0.45,0.6762
HK.00126,33.0,22,1,10,0.7,0.6758
HK.00127,44.0,52,1,10,0.7,0.4114
HK.00128,94.0,98,0,0,0.45,
HK.00129,24.0,40,1,4,0.55,0.7022
HK.00130,86.0,83,0,0,0.4,
HK.00131,67.0,73,1,7,0.5,0.4717
HK.00132,27.0,26,1,10,0.65,0.6813
HK.00135,59.0,65,0,0,0.65,0.3588
HK.00136,17.0,43,1,3,0.35,0.5945
HK.00137,70.0,87,0,0,0.5,0.4626
HK.00138,5.0,8,1,6,0.85,0.8
HK.00139,3.0,3,1,9,0.65,
HK.00142,56.0,80,0,0,0.25,0.1609
HK.00144,64.0,79,0,0,0.85,0.107
HK.00145,34.0,20,1,12,0.7,
HK.00146,52.0,49,1,9,0.45,0.2236
HK.00147,4.0,15,1,26,1.0,
HK.00148,94.0,19,1,13,0.65,0.6176
HK.00149,72.0,62,1,8,0.55,0.2218
HK.00150,51.0,60,1,6,0.35,0.4779
HK.00151,24.0,23,1,15,0.8,0.4714
HK.00152,38.0,72,0,0,0.55,0.2995
HK.00154,19.0,18,1,76,1.0,0.4388
HK.00156,81.0,51,1,9,0.55,0.1595
HK.00157,51.0,64,1,7,0.45,0.3842
HK.00158,59.0,63,1,9,0.45,0.3755
HK.00159,31.0,29,1,2,0.5,
HK.00160,25.0,15,1,24,1.0,0.5764
HK.00162,27.0,13,1,24,1.0,
HK.00163,22.0,18,1,17,0.9,0.7371
HK.00164,78.0,36,1,15,0.75,0.561
HK.00165,24.0,48,0,0,0.85,0.5112
HK.00166,21.0,43,1,1,0.8,0.6664
HK.00167,95.0,50,1,8,0.4,
HK.00168,53.0,72,1,10,0.6,0.3336
HK.00169,43.0,27,1,18,0.9,
HK.00171,4.0,9,1,74,1.0,
HK.00173,53.0,46,1,16,0.85,0.2373
HK.00174,69.0,84,1,4,0.3,0.4583
HK.00175,55.0,45,1,3,0.7,0.2175
HK.00176,65.0,67,1,9,0.45,0.7164
HK.00177,76.0,70,1,15,0.75,0.0952
HK.00178,89.0,84,1,6,0.3,0.1306
HK.00179,19.0,11,1,11,0.75,0.5714
HK.00180,53.0,52,1,14,0.8,0.5807
HK.00181,68.0,25,1,17,0.85,0.2317
HK.00182,68.0,36,1,15,0.75,0.5745
HK.00183,41.0,62,1,5,0.3,0.6074
HK.00184,76.0,83,1,8,0.5,0.2135
HK.00185,6.0,4,1,14,0.8,0.8916
HK.00186,14.0,8,1,10,0.5,
HK.00187,12.0,16,1,19,0.95,0.4895
HK.00188,54.0,52,1,12,0.6,0.2808
HK.00189,80.0,25,1,13,0.65,0.4646
HK.00191,46.0,14,1,17,0.85,0.3849
HK.00193,45.0,41,1,5,0.55,0.6811
HK.00194,70.0,69,1,10,0.55,0.2653
HK.00195,65.0,67,1,9,0.45,0.3379
HK.00196,21.0,24,1,10,0.95,0.4539
HK.00197,72.0,80,1,1,0.35,0.555
HK.00199,98.0,95,1,10,0.5,
HK.00200,22.0,35,1,12,0.95,0.531
HK.00201,55.0,53,1,10,0.55,0.4477
HK.00202,10.0,13,1,15,0.95,
HK.00205,90.0,44,1,14,0.7,
HK.00206,43.0,7,1,12,0.9,0.5334
HK.00209,96.0,94,0,0,0.35,
HK.00210,41.0,44,1,14,0.75,0.3363
HK.00211,56.0,72,1,5,0.35,0.1738
HK.00212,71.0,69,1,7,0.4,0.1711
HK.00213,57.0,46,1,11,0.75,0.5895
HK.00214,16.0,13,1,27,1.0,0.6955
HK.00215,75.0,78,1,2,0.25,0.1138
HK.00216,32.0,20,1,13,0.9,0.523
HK.00217,47.0,27,1,11,0.6,0.5148
HK.00218,10.0,38,1,10,0.55,
HK.00219,77.0,67,1,3,0.35,0.367
HK.00220,56.0,80,1,2,0.25,0.2731
HK.00222,84.0,96,0,0,0.1,0.1676
HK.00223,33.0,14,1,12,0.95,0.7431
HK.00224,46.0,73,0,0,0.5,0.493
HK.00225,56.0,61,1,9,0.45,0.2093
HK.00227,11.0,25,1,3,0.75,
HK.00228,26.0,21,1,18,0.9,0.7573
HK.00229,60.0,61,1,12,0.6,0.3019
HK.00232,97.0,98,0,0,0.0,
HK.00234,40.0,44,1,1,0.6,0.4547
HK.00235,17.0,29,1,11,0.7,0.5618
HK.00236,70.0,51,1,8,0.45,0.1901
HK.00237,74.0,70,1,4,0.35,0.2157
HK.00239,67.0,65,1,5,0.35,0.2765
HK.00240,73.0,31,1,21,1.0,0.1867
HK.00241,18.0,45,1,7,0.8,0.5181
HK.00242,29.0,26,1,18,0.9,0.5574
HK.00243,87.0,27,1,28,1.0,
HK.00244,55.0,45,1,13,0.7,0.2741
HK.00245,46.0,26,1,12,0.6,0.4919
HK.00247,63.0,67,1,9,0.45,0.2454
HK.00248,49.0,29,1,6,0.8,0.359
HK.00251,62.0,55,1,11,0.55,0.4253
HK.00252,66.0,67,1,9,0.45,0.6057
HK.00253,67.0,53,1,12,0.6,0.4013
HK.00254,2.0,0,1,18,0.9,
HK.00255,72.0,59,1,5,0.3,0.1681
HK.00256,27.0,96,0,0,0.35,0.9304
HK.00257,75.0,57,0,0,0.75,0.1055
HK.00258,45.0,77,1,2,0.15,0.3927
HK.00259,77.0,11,1,14,0.8,0.4251
HK.00261,26.0,62,0,0,0.3,0.9166
HK.00262,64.0,58,1,15,0.75,0.2822
HK.00264,78.0,93,1,13,0.65,
HK.00265,69.0,56,1,9,0.45,
HK.00266,53.0,57,1,9,0.45,0.3889
HK.00267,68.0,48,1,23,1.0,0.1363
HK.00268,10.0,62,0,0,0.7,0.6193
HK.00269,61.0,67,1,10,0.5,
HK.00270,82.0,76,0,0,0.55,0.0414
HK.00271,45.0,48,1,15,0.8,0.417
HK.00272,30.0,81,0,0,0.15,0.5033
HK.00274,65.0,67,1,9,0.45,
HK.00276,33.0,47,1,8,0.55,0.4717
HK.00277,26.0,10,1,9,0.45,0.6674
HK.00279,11.0,24,1,13,0.9,
HK.00280,86.0,94,0,0,0.05,0.0536
HK.00285,23.0,45,1,1,0.85,0.6494
HK.00286,65.0,67,1,9,0.45,0.7177
HK.00287,73.0,73,1,9,0.45,0.2055
HK.00288,62.0,37,1,12,0.65,0.1923
HK.00289,71.0,53,1,13,0.7,0.1216
HK.00290,11.0,2,1,39,1.0,0.8068
HK.00291,51.0,74,0,0,0.5,0.3735
HK.00293,83.0,88,1,5,0.25,0.0728
HK.00294,77.0,92,0,0,0.05,0.4771
HK.00295,54.0,23,1,1,0.75,
HK.00296,33.0,37,1,9,0.6,0.61
HK.00297,48.0,46,1,24,1.0,0.2756
HK.00298,43.0,27,1,16,0.85,0.4121
HK.00299,65.0,67,1,9,0.45,
HK.00300,83.0,89,0,0,0.05,0.0
HK.00301,98.0,99,0,0,0.0,0.0515
HK.00302,6.0,14,1,48,1.0,0.8625
HK.00303,47.0,49,1,2,0.55,0.2106
HK.00305,29.0,27,1,14,0.9,
HK.00306,84.0,87,1,2,0.3,0.1011
HK.00308,46.0,71,0,0,0.8,
HK.00309,20.0,28,0,0,0.75,
HK.00311,76.0,13,1,19,0.95,0.4431
HK.00312,34.0,63,1,5,0.6,
HK.00313,30.0,29,1,2,0.6,0.8389
HK.00314,10.0,77,1,1,0.05,0.8536
HK.00315,71.0,63,1,10,0.55,0.0711
HK.00316,81.0,90,0,0,0.3,0.0295
HK.00317,27.0,17,1,7,0.95,0.5278
HK.00318,92.0,87,1,6,0.3,
HK.00320,55.0,61,1,10,0.5,0.2993
HK.00321,80.0,47,1,11,0.6,0.1491
HK.00322,72.0,84,1,1,0.3,0.2051
HK.00323,18.0,21,1,48,1.0,0.433
HK.00325,17.0,53,0,0,0.55,0.7512
HK.00326,92.0,85,1,4,0.35,
HK.00327,31.0,78,0,0,0.25,0.4415
HK.00328,2.0,9,1,6,0.7,
HK.00329,7.0,2,1,20,1.0,0.8634
HK.00330,7.0,25,1,4,0.95,
HK.00331,54.0,51,1,9,0.45,0.2679
HK.00332,4.0,2,1,11,0.9,
HK.00333,24.0,35,1,3,0.5,0.6005
HK.00334,77.0,26,1,19,0.95,0.339
HK.00335,59.0,67,1,9,0.45,0.4639
HK.00336,26.0,19,1,27,1.0,0.3707
HK.00337,14.0,12,1,23,1.0,
HK.00338,36.0,36,1,13,0.9,0.3326
HK.00340,19.0,28,1,11,0.85,0.4816
HK.00341,77.0,93,0,0,0.05,0.4897
HK.00343,20.0,28,1,12,0.65,0.6363
HK.00345,48.0,84,1,6,0.3,0.59
HK.00346,19.0,23,1,2,0.9,
HK.00347,15.0,36,1,86,1.0,0.5205
HK.00348,18.0,26,1,10,0.85,0.7412
HK.00351,90.0,87,1,2,0.5,
HK.00352,95.0,67,1,9,0.45,
HK.00353,44.0,20,1,10,0.75,0.5935
HK.00354,31.0,86,0,0,0.9,0.5968
HK.00355,36.0,50,1,2,0.95,0.7489
HK.00357,7.0,26,1,133,1.0,0.6452
HK.00358,81.0,28,0,0,0.85,0.2786
HK.00360,28.0,15,1,34,1.0,0.6959
HK.00361,19.0,73,0,0,0.4,
HK.00362,65.0,67,1,9,0.45,
HK.00363,66.0,63,1,2,0.9,0.0932
HK.00365,92.0,29,1,31,1.0,
HK.00366,45.0,45,1,13,0.65,0.281
HK.00367,29.0,28,1,12,0.6,0.5563
HK.00368,98.0,98,1,12,0.6,
HK.00369,81.0,53,1,13,0.65,0.2935
HK.00370,2.0,10,1,10,0.55,
HK.00371,61.0,49,1,1,0.95,0.2495
HK.00372,58.0,57,1,13,0.65,
HK.00373,47.0,27,1,19,0.95,0.3742
HK.00374,69.0,79,1,1,0.25,0.2575
HK.00375,85.0,85,1,1,0.4,0.1347
HK.00376,6.0,17,1,68,1.0,
HK.00377,94.0,97,0,0,0.15,
HK.00379,47.0,8,1,22,1.0,
HK.00380,37.0,18,1,16,0.8,0.3577
HK.00381,1.0,7,1,61,1.0,
HK.00382,3.0,12,1,67,1.0,0.8313
HK.00383,34.0,30,1,34,1.0,0.4057
HK.00384,30.0,24,1,26,1.0,0.3745
HK.00385,18.0,29,1,10,0.5,0.5085
HK.00386,66.0,65,1,2,0.5,0.37
HK.00387,85.0,84,1,9,0.45,0.1605
HK.00388,57.0,76,0,0,0.2,0.0903
HK.00389,4.0,8,1,11,0.65,0.7948
HK.00390,46.0,56,0,0,0.75,0.3118
HK.00391,74.0,74,1,2,0.4,0.5249
HK.00392,67.0,85,0,0,0.15,0.1389
HK.00393,66.0,57,1,10,0.5,0.1047
HK.00396,95.0,49,0,0,0.65,
HK.00397,23.0,30,1,8,0.65,0.8209
HK.00398,68.0,70,1,10,0.5,0.2104
HK.00399,5.0,40,1,9,0.45,
HK.00400,93.0,92,1,8,0.4,0.3131
HK.00401,69.0,30,1,12,0.9,
HK.00403,57.0,61,0,0,0.65,0.4117
HK.00406,23.0,15,1,25,1.0,0.686
HK.00408,86.0,86,0,0,0.2,0.0
HK.00410,19.0,27,1,40,1.0,0.6627
HK.00411,61.0,54,1,9,0.6,0.1282
HK.00412,1.0,2,1,84,1.0,
HK.00413,24.0,71,1,5,0.5,0.6644
HK.00417,38.0,50,1,1,0.45,
HK.00418,42.0,51,1,2,0.6,0.5566
HK.00419,82.0,80,1,7,0.55,
HK.00420,66.0,43,1,10,0.5,0.2409
HK.00422,44.0,86,0,0,0.3,0.6734
HK.00423,48.0,47,1,9,0.6,0.3444
HK.00425,46.0,24,1,10,0.85,0.3533
HK.00426,92.0,60,1,6,0.65,
HK.00430,48.0,36,1,13,0.65,0.2974
HK.00432,67.0,34,1,19,0.95,0.3446
HK.00433,70.0,34,1,11,0.6,
HK.00434,9.0,47,0,0,0.95,0.7392
HK.00436,29.0,19,1,25,1.0,
HK.00438,12.0,27,1,16,0.95,0.7351
HK.00439,9.0,32,1,34,1.0,0.7911
HK.00440,84.0,85,0,0,0.1,0.0115
HK.00442,34.0,25,1,14,0.9,0.6059
HK.00444,65.0,67,1,9,0.45,
HK.00450,46.0,52,1,11,0.55,0.4194
HK.00451,36.0,14,1,6,0.65,0.5691
HK.00455,28.0,61,1,4,0.45,0.7701
HK.00456,86.0,88,0,0,0.5,0.2782
HK.00458,78.0,92,1,2,0.1,0.447
HK.00460,18.0,36,1,3,0.65,0.4883
HK.00464,80.0,93,1,1,0.05,
HK.00465,99.0,98,1,13,0.8,
HK.00467,22.0,22,1,39,1.0,0.5747
HK.00468,65.0,67,1,9,0.45,0.3393
HK.00470,,6,1,35,1.0,0.4885
HK.00471,0.0,8,1,6,0.95,
HK.00472,47.0,16,1,14,0.9,
HK.00474,95.0,70,1,9,0.45,
HK.00475,47.0,35,1,10,0.5,
HK.00476,19.0,38,1,14,0.75,
HK.00480,60.0,55,1,2,0.55,0.3942
HK.00482,31.0,33,1,11,0.8,0.6943
HK.00483,23.0,38,0,0,0.95,0.5962
HK.00484,46.0,58,0,0,0.8,0.381
HK.00485,88.0,85,1,9,0.45,0.1896
HK.00486,20.0,17,1,26,1.0,0.5188
HK.00487,21.0,47,0,0,0.4,
HK.00488,60.0,30,1,8,0.85,0.3617
HK.00491,23.0,35,0,0,0.85,
HK.00493,14.0,14,1,5,0.95,0.78
HK.00495,65.0,67,1,9,0.45,
HK.00496,4.0,3,1,42,1.0,0.6913
HK.00497,56.0,38,1,15,0.75,0.2191
HK.00498,10.0,37,1,9,0.45,
HK.00499,92.0,92,0,0,0.35,
HK.00500,28.0,52,1,1,0.5,0.7899
HK.00505,62.0,65,1,1,0.4,0.3797
HK.00506,52.0,72,1,1,0.45,0.2568
HK.00508,27.0,10,1,17,0.95,0.5912
HK.00509,65.0,67,1,9,0.45,
HK.00510,86.0,94,0,0,0.1,
HK.00511,22.0,34,1,7,0.95,0.5177
HK.00512,21.0,70,1,3,0.35,0.466
HK.00513,20.0,3,1,37,1.0,0.6357
HK.00515,44.0,67,1,9,0.45,
HK.00517,70.0,70,0,0,0.75,0.1775
HK.00518,54.0,28,1,13,0.65,0.398
HK.00519,62.0,82,0,0,0.25,
HK.00520,3.0,11,1,39,1.0,0.8571
HK.00521,75.0,41,1,14,0.7,0.2836
HK.00522,94.0,53,1,12,0.6,0.3454
HK.00524,98.0,98,1,7,0.6,
HK.00525,72.0,76,1,2,0.2,0.3235
HK.00526,88.0,78,1,8,0.45,0.5847
HK.00527,70.0,73,1,2,0.55,0.4056
HK.00528,67.0,64,0,0,0.45,0.3638
HK.00529,60.0,59,1,11,0.55,0.3734
HK.00532,79.0,7,1,26,1.0,
HK.00533,51.0,39,1,9,0.6,0.5064
HK.00535,11.0,21,1,29,1.0,0.7909
HK.00536,82.0,77,1,8,0.45,0.0664
HK.00538,69.0,71,1,2,0.45,0.2872
HK.00540,79.0,43,1,14,0.7,
HK.00542,70.0,22,1,1,0.95,0.5862
HK.00543,43.0,59,1,5,0.4,0.3949
HK.00544,23.0,3,1,14,0.9,
HK.00546,19.0,53,1,10,0.95,0.4456
HK.00547,30.0,82,1,1,0.45,0.628
HK.00548,61.0,78,0,0,0.2,0.3777
HK.00550,99.0,95,0,0,0.45,
HK.00551,68.0,61,1,1,0.8,0.3109
HK.00552,66.0,74,1,2,0.5,0.26
HK.00553,14.0,13,1,22,1.0,0.4921
HK.00554,42.0,59,1,11,0.55,0.5017
HK.00556,90.0,74,1,8,0.45,0.4961
HK.00557,49.0,84,1,11,0.55,0.5631
HK.00558,3.0,2,1,44,1.0,0.7916
HK.00559,51.0,67,1,9,0.45,0.7287
HK.00560,40.0,41,1,12,0.65,0.3501
HK.00563,25.0,24,1,11,0.9,0.6255
HK.00564,35.0,40,1,10,0.9,0.3656
HK.00565,92.0,51,1,2,0.3,0.167
HK.00567,95.0,40,1,10,0.75,
HK.00568,79.0,59,0,0,0.55,
HK.00570,19.0,36,1,2,0.75,0.7694
HK.00571,42.0,44,1,1,0.8,0.4538
HK.00572,25.0,39,1,9,0.55,0.6256
HK.00573,37.0,37,1,8,0.55,0.7478
HK.00574,4.0,1,1,25,1.0,
HK.00575,86.0,93,0,0,0.1,
HK.00576,56.0,62,1,2,0.75,0.1062
HK.00579,47.0,64,1,11,0.65,0.1919
HK.00580,57.0,7,1,14,0.7,0.5132
HK.00581,39.0,45,0,0,0.9,0.4125
HK.00582,2.0,24,1,1,0.95,0.8946
HK.00583,55.0,51,1,16,0.95,0.5496
HK.00585,98.0,96,1,5,0.3,
HK.00586,32.0,14,1,10,0.6,0.3561
HK.00587,5.0,10,1,5,0.95,0.7702
HK.00588,31.0,23,1,17,0.85,0.4122
HK.00590,68.0,78,1,4,0.4,0.2481
HK.00591,50.0,90,1,2,0.25,0.465
HK.00595,96.0,96,1,2,0.3,0.3619
HK.00596,13.0,56,1,9,0.95,0.7751
HK.00598,57.0,70,0,0,0.85,0.1307
HK.00599,36.0,51,1,6,0.4,0.4705
HK.00600,,6,1,45,1.0,0.6199
HK.00601,72.0,81,0,0,0.45,0.3066
HK.00602,47.0,26,1,5,0.55,
HK.00603,30.0,19,1,26,1.0,
HK.00604,35.0,40,1,2,0.95,0.5138
HK.00605,27.0,40,1,14,0.85,
HK.00606,57.0,43,0,0,0.85,0.3302
HK.00607,75.0,0,1,22,1.0,
HK.00608,53.0,73,1,1,0.25,0.4861
HK.00609,37.0,33,1,18,0.9,0.3376
HK.00610,77.0,83,0,0,0.2,0.2284
HK.00611,57.0,51,1,15,0.75,0.2574
HK.00613,95.0,98,0,0,0.0,0.0557
HK.00616,9.0,0,1,12,0.75,
HK.00617,19.0,23,1,27,1.0,0.8683
HK.00618,90.0,35,1,10,0.55,0.469
HK.00619,52.0,25,1,7,0.75,
HK.00620,40.0,95,1,2,0.1,
HK.00621,61.0,34,1,21,1.0,0.5185
HK.00622,96.0,78,1,10,0.5,0.1383
HK.00623,57.0,61,1,9,0.45,0.3377
HK.00626,69.0,61,1,8,0.4,0.459
HK.00627,64.0,85,1,15,0.85,
HK.00628,48.0,4,1,13,0.95,0.5915
HK.00629,43.0,18,1,10,0.75,0.3089
HK.00630,7.0,2,1,31,1.0,
HK.00631,39.0,27,1,2,0.85,0.4969
HK.00632,19.0,28,1,12,0.65,
HK.00635,53.0,44,1,13,0.65,0.3341
HK.00636,44.0,61,1,2,0.8,0.4219
HK.00637,63.0,37,1,8,0.45,
HK.00639,41.0,49,1,1,0.95,0.3383
HK.00640,78.0,71,1,10,0.55,0.064
HK.00641,80.0,37,1,12,0.6,0.2995
HK.00643,22.0,47,0,0,0.75,
HK.00645,86.0,58,1,4,0.5,
HK.00646,38.0,91,0,0,0.4,0.6343
HK.00648,0.0,0,1,13,0.65,
HK.00650,64.0,4,1,41,1.0,0.6733
HK.00653,30.0,99,0,0,0.35,
HK.00655,92.0,91,0,0,0.95,0.1594
HK.00656,49.0,80,1,1,0.3,0.3771
HK.00657,50.0,10,1,16,0.9,0.4757
HK.00658,15.0,4,1,22,1.0,0.5264
HK.00659,76.0,62,1,12,0.6,0.0773
HK.00660,92.0,4,1,34,1.0,
HK.00661,35.0,18,1,19,0.95,0.541
HK.00662,75.0,60,1,9,0.5,0.1302
HK.00664,,11,1,28,1.0,0.5509
HK.00666,21.0,6,1,12,0.7,0.5572
HK.00667,25.0,52,1,2,0.5,0.5091
HK.00669,88.0,88,1,2,0.4,0.1624
HK.00670,41.0,30,1,15,0.85,0.4691
HK.00672,22.0,19,1,18,0.9,0.6295
HK.00673,23.0,5,1,18,0.9,
HK.00674,13.0,5,1,7,0.6,0.8378
HK.00675,72.0,79,1,1,0.4,0.2752
HK.00676,64.0,71,1,6,0.3,0.1364
HK.00677,67.0,63,1,10,0.5,0.3859
HK.00679,98.0,1,1,20,1.0,
HK.00681,60.0,41,1,12,0.65,0.3395
HK.00682,48.0,39,1,12,0.65,0.6401
HK.00683,57.0,50,1,45,1.0,0.1806
HK.00684,29.0,18,1,17,0.9,0.6708
HK.00685,42.0,32,1,4,0.45,0.4425
HK.00686,34.0,51,0,0,0.8,0.5931
HK.00687,71.0,40,1,9,0.45,0.1546
HK.00688,73.0,61,1,23,1.0,0.3019
HK.00689,61.0,16,1,14,0.95,0.5743
HK.00690,27.0,41,1,11,0.6,0.4793
HK.00691,8.0,15,1,28,1.0,0.7296
HK.00693,73.0,54,1,11,0.55,0.1475
HK.00694,25.0,73,0,0,0.9,0.5558
HK.00695,92.0,80,1,4,0.35,0.1147
HK.00696,39.0,60,1,1,0.65,0.3735
HK.00697,50.0,56,0,0,0.8,0.279
HK.00698,5.0,7,1,40,1.0,0.7804
HK.00700,41.0,79,0,0,0.15,0.2444
HK.00701,7.0,30,1,3,0.5,0.7641
HK.00702,65.0,67,1,9,0.45,
HK.00703,26.0,17,1,9,0.45,0.678
HK.00704,90.0,67,1,9,0.45,
HK.00707,60.0,67,1,9,0.45,0.7979
HK.00708,65.0,67,1,9,0.45,
HK.00709,66.0,57,1,11,0.55,0.3028
HK.00710,38.0,59,1,7,0.8,0.5442
HK.00711,71.0,88,1,2,0.2,0.3394
HK.00712,9.0,12,1,56,1.0,
HK.00713,42.0,55,1,12,0.6,0.5656
HK.00716,24.0,33,1,11,0.9,0.5356
HK.00717,15.0,22,1,7,0.95,
HK.00718,42.0,62,1,2,0.25,
HK.00719,54.0,86,0,0,0.05,0.3116
HK.00720,87.0,22,1,12,0.6,0.2933
HK.00722,61.0,47,1,14,0.7,0.2634
HK.00723,27.0,60,0,0,0.9,
HK.00725,88.0,59,1,24,1.0,0.3601
HK.00726,60.0,40,1,1,0.75,0.8433
HK.00727,15.0,32,1,15,0.9,
HK.00728,50.0,51,1,26,1.0,0.3039
HK.00730,55.0,50,1,7,0.35,0.3859
HK.00731,89.0,9,1,26,1.0,0.466
HK.00732,39.0,42,1,13,0.8,0.3796
HK.00733,29.0,76,0,0,0.65,
HK.00736,5.0,4,1,69,1.0,
HK.00737,69.0,63,1,12,0.6,0.235
HK.00738,73.0,47,1,1,0.4,0.517
HK.00743,38.0,20,1,10,0.5,0.6081
HK.00745,99.0,99,0,0,0.15,
HK.00746,74.0,84,0,0,0.6,0.1531
HK.00747,35.0,14,1,2,0.6,0.5407
HK.00750,35.0,38,1,14,0.7,0.609
HK.00751,54.0,29,1,76,1.0,0.3566
HK.00752,48.0,56,1,7,0.4,0.1336
HK.00753,26.0,31,1,15,0.85,0.4201
HK.00754,43.0,67,1,9,0.45,0.6187
HK.00755,37.0,49,1,4,0.75,
HK.00756,46.0,5,1,13,0.95,
HK.00757,20.0,32,1,10,0.7,0.6745
HK.00759,78.0,63,1,5,0.3,
HK.00760,30.0,7,1,10,0.9,
