code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00084,61.0,79,1,9,0.45,0.5067
HK.00085,29.0,38,1,13,0.9,0.4714
HK.00086,75.0,62,1,9,0.5,0.0759
HK.00087,80.0,67,1,1,0.4,0.0612
HK.00088,59.0,40,1,16,0.8,0.174
HK.00089,72.0,83,0,0,0.35,0.2635
HK.00090,81.0,88,0,0,0.2,
HK.00092,52.0,36,1,9,0.45,0.5633
HK.00093,57.0,67,1,3,0.45,0.4918
HK.00094,51.0,38,1,13,0.8,
HK.00095,49.0,91,0,0,0.4,0.819
HK.00096,50.0,62,1,3,0.6,0.5631
HK.00097,39.0,43,1,4,0.45,
HK.00098,51.0,45,1,13,0.7,0.3604
HK.00099,80.0,91,0,0,0.4,0.3161
HK.00100,,0,1,19,0.95,0.8385
HK.00101,49.0,51,1,1,0.95,0.1825
HK.00103,12.0,24,1,13,0.65,0.5487
HK.00104,78.0,75,1,5,0.4,0.1495
HK.00105,73.0,78,1,4,0.2,0.2016
HK.00106,73.0,69,1,8,0.4,
HK.00107,59.0,48,1,31,1.0,0.1408
HK.00108,63.0,9,1,12,0.65,
HK.00110,97.0,98,0,0,0.3,0.0322
HK.00111,82.0,60,1,11,0.6,
HK.00113,81.0,86,0,0,0.15,0.0942
HK.00114,83.0,85,0,0,0.4,0.0753
HK.00115,86.0,9,1,24,1.0,0.3524
HK.00116,60.0,59,0,0,0.55,0.2105
HK.00117,98.0,98,1,11,0.8,
HK.00118,55.0,22,1,19,0.95,
HK.00119,41.0,17,1,33,1.0,0.3408
HK.00120,10.0,15,1,1,0.85,
HK.00122,52.0,83,0,0,0.2,0.5199
HK.00123,47.0,40,1,23,1.0,0.5605
HK.00124,39.0,31,1,25,1.0,0.6665
HK.00125,44.0,67,1,8,0.4,0.6685
HK.00126,33.0,26,1,10,0.7,0.6758
HK.00127,43.0,45,1,9,0.7,0.4223
HK.00128,94.0,98,0,0,0.4,
HK.00129,30.0,58,1,3,0.5,0.6856
HK.00130,86.0,82,0,0,0.4,
HK.00131,68.0,64,1,6,0.45,0.48
HK.00132,36.0,46,1,8,0.55,0.6462
HK.00135,61.0,67,0,0,0.7,0.3554
HK.00136,17.0,44,1,2,0.3,0.5975
HK.00137,47.0,54,1,8,0.45,0.5218
HK.00138,5.0,7,1,4,0.85,0.7921
HK.00139,4.0,8,1,8,0.6,
HK.00142,53.0,76,0,0,0.3,0.1707
HK.00144,67.0,79,0,0,0.9,0.0994
HK.00145,35.0,28,1,11,0.65,
HK.00146,52.0,52,1,8,0.4,0.2052
HK.00147,6.0,12,1,25,1.0,
HK.00148,93.0,15,1,12,0.6,0.6503
HK.00149,74.0,77,1,7,0.5,0.1978
HK.00150,51.0,63,1,6,0.35,0.4779
HK.00151,24.0,24,1,14,0.75,0.4761
HK.00152,38.0,58,0,0,0.6,0.3056
HK.00154,20.0,20,1,75,1.0,0.4391
HK.00156,81.0,54,1,9,0.55,0.1595
HK.00157,51.0,66,1,6,0.4,0.3697
HK.00158,59.0,63,1,8,0.45,0.3608
HK.00159,40.0,57,0,0,0.45,
HK.00160,26.0,17,1,23,1.0,0.5663
HK.00162,27.0,13,1,23,1.0,
HK.00163,23.0,21,1,17,0.9,0.7371
HK.00164,76.0,43,1,14,0.7,0.5612
HK.00165,23.0,45,1,2,0.85,0.5214
HK.00166,23.0,45,0,0,0.8,0.6565
HK.00167,95.0,58,1,7,0.35,
HK.00168,57.0,67,1,9,0.6,0.3289
HK.00169,40.0,21,1,17,0.85,
HK.00171,4.0,10,1,74,1.0,
HK.00173,55.0,45,1,15,0.85,0.2451
HK.00174,69.0,85,1,3,0.25,0.4455
HK.00175,58.0,45,1,2,0.7,0.2107
HK.00176,65.0,69,1,8,0.4,0.7097
HK.00177,78.0,72,1,14,0.7,0.0892
HK.00178,89.0,84,1,5,0.25,0.131
HK.00179,17.0,9,1,10,0.7,0.5781
HK.00180,61.0,61,1,13,0.75,0.5766
HK.00181,62.0,26,1,16,0.8,0.2135
HK.00182,78.0,46,1,14,0.7,0.5809
HK.00183,37.0,62,1,4,0.25,0.6156
HK.00184,71.0,73,1,7,0.45,0.247
HK.00185,9.0,9,1,12,0.8,0.8768
HK.00186,27.0,27,1,9,0.45,
HK.00187,13.0,13,1,18,0.95,0.5018
HK.00188,57.0,58,1,10,0.5,0.261
HK.00189,79.0,21,1,12,0.6,0.4753
HK.00191,46.0,15,1,17,0.85,0.3849
HK.00193,45.0,44,1,5,0.55,0.6811
HK.00194,68.0,61,1,9,0.5,0.2757
HK.00195,65.0,69,1,8,0.4,0.3222
HK.00196,20.0,15,1,9,0.95,0.4736
HK.00197,81.0,90,0,0,0.3,0.5114
HK.00199,98.0,96,1,9,0.45,
HK.00200,23.0,33,1,11,0.95,0.5312
HK.00201,56.0,62,1,9,0.5,0.4395
HK.00202,10.0,15,1,15,0.95,
HK.00205,88.0,44,1,13,0.7,
HK.00206,41.0,6,1,11,0.9,0.5422
HK.00209,95.0,90,1,5,0.35,
HK.00210,37.0,36,1,12,0.65,0.3308
HK.00211,57.0,75,1,5,0.35,0.1738
HK.00212,72.0,72,1,7,0.4,0.1711
HK.00213,57.0,49,1,10,0.7,0.5798
HK.00214,16.0,13,1,26,1.0,0.6883
HK.00215,76.0,77,1,1,0.2,0.1142
HK.00216,32.0,23,1,13,0.9,0.523
HK.00217,47.0,27,1,10,0.55,0.515
HK.00218,9.0,26,1,9,0.5,
HK.00219,79.0,78,1,2,0.3,0.352
HK.00220,62.0,84,1,1,0.25,0.2488
HK.00222,85.0,96,1,1,0.1,0.1706
HK.00223,23.0,8,1,11,0.95,0.7697
HK.00224,46.0,75,0,0,0.5,0.493
HK.00225,57.0,63,1,8,0.4,0.1906
HK.00227,13.0,27,1,2,0.75,
HK.00228,26.0,22,1,17,0.9,0.7553
HK.00229,58.0,54,1,10,0.5,0.2943
HK.00232,97.0,98,0,0,0.0,
HK.00234,40.0,47,1,1,0.6,0.4547
HK.00235,12.0,20,1,10,0.65,0.6057
HK.00236,70.0,54,1,8,0.45,0.1901
HK.00237,75.0,74,1,3,0.3,0.1972
HK.00239,66.0,67,1,5,0.35,0.2765
HK.00240,74.0,36,1,20,1.0,0.1813
HK.00241,18.0,40,1,6,0.8,0.5238
HK.00242,27.0,27,1,17,0.85,0.562
HK.00243,87.0,31,1,27,1.0,
HK.00244,36.0,21,1,12,0.65,0.3635
HK.00245,47.0,30,1,12,0.6,0.4919
HK.00247,63.0,69,1,8,0.4,0.2276
HK.00248,48.0,32,1,5,0.8,0.3438
HK.00251,62.0,58,1,10,0.5,0.4117
HK.00252,66.0,69,1,8,0.4,0.5964
HK.00253,67.0,57,1,11,0.55,0.3872
HK.00254,2.0,0,1,17,0.85,
HK.00255,71.0,74,1,4,0.25,0.1685
HK.00256,21.0,93,0,0,0.4,0.9358
HK.00257,75.0,55,1,14,0.8,0.1183
HK.00258,43.0,66,1,1,0.1,0.404
HK.00259,75.0,13,1,13,0.75,0.4304
HK.00261,26.0,76,0,0,0.4,0.9147
HK.00262,63.0,60,1,14,0.7,0.2653
HK.00264,62.0,81,1,12,0.6,
HK.00265,70.0,59,1,8,0.4,
HK.00266,50.0,60,1,8,0.4,0.3745
HK.00267,68.0,45,1,22,1.0,0.1427
HK.00268,10.0,55,0,0,0.75,0.6278
HK.00269,61.0,69,1,9,0.45,
HK.00270,82.0,77,0,0,0.55,0.0406
HK.00271,46.0,40,1,14,0.8,0.4032
HK.00272,28.0,75,1,1,0.2,0.5134
HK.00274,65.0,69,1,8,0.4,
HK.00276,34.0,61,1,7,0.5,0.4821
HK.00277,27.0,11,1,8,0.4,0.6595
HK.00279,11.0,28,1,13,0.9,
HK.00280,84.0,93,1,1,0.05,0.085
HK.00285,26.0,49,0,0,0.85,0.6445
HK.00286,65.0,69,1,8,0.4,0.711
HK.00287,73.0,75,1,8,0.4,0.1867
HK.00288,63.0,36,1,11,0.6,0.1848
HK.00289,73.0,55,1,12,0.65,0.122
HK.00290,10.0,1,1,38,1.0,0.809
HK.00291,53.0,75,0,0,0.55,0.3685
HK.00293,82.0,87,1,4,0.2,0.0921
HK.00294,74.0,92,0,0,0.05,0.4883
HK.00295,62.0,48,0,0,0.75,
HK.00296,34.0,40,1,9,0.6,0.61
HK.00297,49.0,35,1,23,1.0,0.2871
HK.00298,45.0,33,1,15,0.85,0.3982
HK.00299,65.0,69,1,8,0.4,
HK.00300,83.0,89,0,0,0.05,0.006
HK.00301,98.0,99,0,0,0.0,0.055
HK.00302,6.0,13,1,47,1.0,0.8648
HK.00303,47.0,46,1,1,0.55,0.2146
HK.00305,28.0,31,1,13,0.85,
HK.00306,84.0,91,1,1,0.25,0.0983
HK.00308,42.0,61,0,0,0.8,
HK.00309,24.0,31,0,0,0.75,
HK.00311,77.0,18,1,18,0.9,0.4299
HK.00312,29.0,59,1,4,0.55,
HK.00313,27.0,31,1,1,0.6,0.8389
HK.00314,9.0,87,0,0,0.0,0.8452
HK.00315,71.0,58,1,9,0.55,0.085
HK.00316,81.0,90,0,0,0.35,0.0279
HK.00317,29.0,14,1,6,0.95,0.5334
HK.00318,92.0,92,1,5,0.25,
HK.00320,56.0,72,1,8,0.4,0.283
HK.00321,82.0,47,1,10,0.55,0.1495
HK.00322,77.0,87,0,0,0.3,0.1796
HK.00323,18.0,19,1,47,1.0,0.4399
HK.00325,19.0,63,0,0,0.6,0.7413
HK.00326,93.0,91,1,3,0.3,
HK.00327,27.0,64,1,3,0.25,0.4668
HK.00328,2.0,11,1,5,0.7,
HK.00329,6.0,2,1,19,0.95,0.8619
HK.00330,7.0,29,1,4,0.95,
HK.00331,54.0,54,1,9,0.45,0.2679
HK.00332,5.0,2,1,9,0.9,
HK.00333,24.0,34,1,2,0.5,0.5911
HK.00334,76.0,26,1,18,0.95,0.3489
HK.00335,58.0,69,1,8,0.4,0.4512
HK.00336,25.0,16,1,26,1.0,0.3797
HK.00337,14.0,13,1,23,1.0,
HK.00338,36.0,36,1,12,0.85,0.3329
HK.00340,15.0,17,1,10,0.85,0.5034
HK.00341,75.0,92,1,1,0.05,0.5011
HK.00343,21.0,33,1,11,0.65,0.6465
HK.00345,48.0,84,1,5,0.25,0.5896
HK.00346,19.0,23,1,1,0.9,
HK.00347,15.0,31,1,85,1.0,0.5248
HK.00348,18.0,31,1,9,0.8,0.7413
HK.00351,91.0,86,1,1,0.45,
HK.00352,95.0,69,1,8,0.4,
HK.00353,45.0,22,1,8,0.65,0.5776
HK.00354,34.0,87,0,0,0.95,0.5925
HK.00355,34.0,39,1,1,0.95,0.7528
HK.00357,6.0,19,1,132,1.0,0.6644
HK.00358,76.0,24,1,17,0.85,0.3302
HK.00360,28.0,15,1,33,1.0,0.696
HK.00361,15.0,46,1,1,0.45,
HK.00362,65.0,69,1,8,0.4,
HK.00363,68.0,66,1,1,0.9,0.0854
HK.00365,86.0,6,1,30,1.0,
HK.00366,45.0,49,1,12,0.65,0.2813
HK.00367,29.0,32,1,12,0.6,0.5563
HK.00368,98.0,97,1,11,0.55,
HK.00369,82.0,56,1,13,0.65,0.2935
HK.00370,1.0,11,1,9,0.55,
HK.00371,69.0,59,0,0,0.95,0.228
HK.00372,46.0,43,1,11,0.55,
HK.00373,56.0,25,1,17,0.85,0.3627
HK.00374,69.0,81,0,0,0.2,0.2399
HK.00375,84.0,86,0,0,0.35,0.1142
HK.00376,4.0,7,1,67,1.0,
HK.00377,94.0,97,0,0,0.15,
HK.00379,47.0,9,1,22,1.0,
HK.00380,41.0,22,1,15,0.75,0.3634
HK.00381,1.0,12,1,60,1.0,
HK.00382,3.0,12,1,66,1.0,0.8278
HK.00383,34.0,34,1,33,1.0,0.3916
HK.00384,31.0,27,1,25,1.0,0.3704
HK.00385,19.0,31,1,9,0.45,0.4969
HK.00386,66.0,65,1,1,0.45,0.3658
HK.00387,85.0,88,1,8,0.4,0.1406
HK.00388,57.0,72,1,1,0.2,0.0956
HK.00389,4.0,9,1,11,0.65,0.7948
HK.00390,48.0,51,1,15,0.75,0.3178
HK.00391,77.0,80,1,1,0.35,0.5206
HK.00392,71.0,87,0,0,0.2,0.1183
HK.00393,71.0,66,1,9,0.45,0.0846
HK.00396,94.0,29,0,0,0.65,
HK.00397,24.0,35,1,7,0.6,0.816
HK.00398,68.0,74,1,9,0.45,0.2084
HK.00399,5.0,42,1,8,0.4,
HK.00400,93.0,92,1,7,0.35,0.3167
HK.00401,72.0,28,1,11,0.9,
HK.00403,63.0,76,0,0,0.65,0.3936
HK.00406,22.0,17,1,24,1.0,0.6786
HK.00408,82.0,72,1,4,0.2,0.0652
HK.00410,21.0,27,1,39,1.0,0.6676
HK.00411,62.0,57,1,8,0.6,0.1076
HK.00412,0.0,1,1,83,1.0,
HK.00413,25.0,73,1,5,0.5,0.6644
HK.00417,38.0,54,1,1,0.45,
HK.00418,33.0,34,1,1,0.55,0.5889
HK.00419,82.0,83,1,6,0.55,
HK.00420,67.0,43,1,9,0.45,0.2412
HK.00422,36.0,79,1,2,0.3,0.6904
HK.00423,48.0,50,1,9,0.6,0.3444
HK.00425,43.0,19,1,9,0.85,0.364
HK.00426,92.0,63,1,6,0.65,
HK.00430,47.0,39,1,13,0.65,0.2974
HK.00432,63.0,32,1,18,0.95,0.3478
HK.00433,70.0,43,1,10,0.55,
HK.00434,7.0,29,1,22,1.0,0.762
HK.00436,30.0,21,1,25,1.0,
HK.00438,10.0,16,1,15,0.95,0.7519
HK.00439,9.0,35,1,33,1.0,0.7912
HK.00440,85.0,84,0,0,0.1,0.0063
HK.00442,34.0,25,1,12,0.85,0.5968
HK.00444,65.0,69,1,8,0.4,
HK.00450,47.0,52,1,10,0.5,0.4056
HK.00451,37.0,15,1,5,0.65,0.5632
HK.00455,29.0,45,1,3,0.4,0.7646
HK.00456,86.0,90,0,0,0.5,0.2492
HK.00458,76.0,94,0,0,0.1,0.4341
HK.00460,16.0,38,1,2,0.65,0.4885
HK.00464,68.0,91,0,0,0.0,
HK.00465,99.0,97,1,12,0.75,
HK.00467,23.0,23,1,38,1.0,0.5749
HK.00468,65.0,69,1,8,0.4,0.3237
HK.00470,,4,1,34,1.0,0.5189
HK.00471,0.0,8,1,5,0.95,
HK.00472,52.0,19,1,12,0.9,
HK.00474,95.0,74,1,8,0.4,
HK.00475,54.0,83,1,9,0.45,
HK.00476,28.0,41,1,12,0.75,
HK.00480,66.0,55,1,1,0.5,0.3945
HK.00482,31.0,36,1,10,0.8,0.6871
HK.00483,22.0,36,1,35,1.0,0.6093
HK.00484,37.0,37,1,1,0.85,0.4074
HK.00485,87.0,67,1,8,0.4,0.1704
HK.00486,22.0,18,1,25,1.0,0.519
HK.00487,22.0,87,0,0,0.4,
HK.00488,62.0,24,1,7,0.85,0.362
HK.00491,20.0,29,1,11,0.9,
HK.00493,17.0,24,1,4,0.95,0.7801
HK.00495,65.0,69,1,8,0.4,
HK.00496,4.0,3,1,42,1.0,0.6913
HK.00497,55.0,38,1,14,0.7,0.2279
HK.00498,10.0,40,1,8,0.4,
HK.00499,91.0,83,1,6,0.35,
HK.00500,35.0,73,0,0,0.45,0.7867
HK.00505,63.0,67,0,0,0.35,0.3651
HK.00506,55.0,77,0,0,0.4,0.2393
HK.00508,32.0,14,1,16,0.95,0.5736
HK.00509,65.0,69,1,8,0.4,
HK.00510,86.0,95,0,0,0.1,
HK.00511,22.0,34,1,6,0.95,0.52
HK.00512,22.0,64,1,2,0.35,0.4662
HK.00513,20.0,3,1,37,1.0,0.6357
HK.00515,46.0,69,1,8,0.4,
HK.00517,69.0,62,0,0,0.75,0.1835
HK.00518,55.0,31,1,13,0.65,0.398
HK.00519,51.0,74,1,4,0.25,
HK.00520,3.0,11,1,38,1.0,0.8572
HK.00521,76.0,42,1,13,0.65,0.278
HK.00522,93.0,38,1,11,0.55,0.3857
HK.00524,98.0,98,1,6,0.6,
HK.00525,73.0,80,1,1,0.15,0.3146
HK.00526,88.0,81,1,7,0.4,0.5912
HK.00527,71.0,78,1,1,0.5,0.4058
HK.00528,66.0,65,0,0,0.45,0.3638
HK.00529,58.0,60,1,10,0.5,0.3586
HK.00532,80.0,8,1,25,1.0,
HK.00533,52.0,42,1,9,0.6,0.5064
HK.00535,11.0,20,1,28,1.0,0.7888
HK.00536,81.0,78,1,7,0.4,0.0749
HK.00538,69.0,66,1,1,0.4,0.2875
HK.00540,78.0,46,1,13,0.65,
HK.00542,75.0,29,0,0,0.95,0.564
HK.00543,43.0,56,1,4,0.35,0.4063
HK.00544,22.0,4,1,13,0.9,
HK.00546,20.0,30,1,9,0.95,0.4458
HK.00547,35.0,88,0,0,0.45,0.6063
HK.00548,61.0,77,0,0,0.25,0.378
HK.00550,99.0,94,0,0,0.5,
HK.00551,67.0,63,0,0,0.8,0.3051
HK.00552,67.0,77,1,1,0.45,0.2603
HK.00553,14.0,11,1,21,1.0,0.4985
HK.00554,43.0,78,1,10,0.5,0.4969
HK.00556,90.0,77,1,7,0.4,0.4963
HK.00557,52.0,85,1,10,0.5,0.5528
HK.00558,2.0,2,1,43,1.0,0.7961
HK.00559,50.0,69,1,8,0.4,0.7223
HK.00560,41.0,46,1,11,0.6,0.3504
HK.00563,28.0,31,1,10,0.9,0.6191
HK.00564,31.0,37,1,9,0.9,0.3795
HK.00565,93.0,53,1,1,0.25,0.1732
HK.00567,95.0,24,1,8,0.75,
HK.00568,81.0,64,0,0,0.6,
HK.00570,20.0,40,1,1,0.75,0.7662
HK.00571,46.0,37,0,0,0.8,0.4409
HK.00572,25.0,42,1,9,0.55,0.6256
HK.00573,38.0,38,1,7,0.5,0.7479
HK.00574,5.0,2,1,24,1.0,
HK.00575,80.0,97,1,1,0.05,
HK.00576,57.0,61,1,1,0.7,0.1066
HK.00579,47.0,64,1,10,0.65,0.1964
HK.00580,46.0,5,1,13,0.65,0.5442
HK.00581,38.0,39,0,0,0.9,0.418
HK.00582,2.0,27,1,1,0.95,0.8946
HK.00583,48.0,29,1,14,0.9,0.5527
HK.00585,98.0,97,1,4,0.25,
HK.00586,42.0,24,1,9,0.6,0.2974
HK.00587,5.0,9,1,4,0.95,0.7661
HK.00588,33.0,29,1,16,0.8,0.4037
HK.00590,63.0,74,1,3,0.35,0.253
HK.00591,53.0,91,1,1,0.2,0.4652
HK.00595,96.0,97,1,1,0.3,0.3409
HK.00596,12.0,44,1,8,0.95,0.7807
HK.00598,61.0,63,0,0,0.9,0.1272
HK.00599,40.0,60,1,5,0.35,0.458
HK.00600,,4,1,44,1.0,0.6337
HK.00601,68.0,76,1,9,0.45,0.3275
HK.00602,52.0,53,1,4,0.5,
HK.00603,27.0,16,1,25,1.0,
HK.00604,37.0,37,1,1,0.95,0.514
HK.00605,31.0,47,1,13,0.85,
HK.00606,47.0,32,1,17,0.85,0.3851
HK.00607,76.0,0,1,21,1.0,
HK.00608,53.0,75,1,1,0.25,0.4861
HK.00609,31.0,33,1,16,0.8,0.3528
HK.00610,75.0,82,1,1,0.2,0.2459
HK.00611,53.0,51,1,14,0.7,0.2654
HK.00613,95.0,98,0,0,0.0,0.0631
HK.00616,10.0,0,1,11,0.7,
HK.00617,19.0,23,1,26,1.0,0.8667
HK.00618,89.0,40,1,9,0.5,0.4864
HK.00619,52.0,29,1,7,0.75,
HK.00620,27.0,91,1,1,0.05,
HK.00621,56.0,26,1,20,1.0,0.5331
HK.00622,96.0,84,1,9,0.45,0.1468
HK.00623,57.0,64,1,9,0.45,0.3377
HK.00626,70.0,63,1,8,0.4,0.459
HK.00627,75.0,89,1,14,0.8,
HK.00628,40.0,2,1,12,0.95,0.6096
HK.00629,38.0,22,1,9,0.7,0.3065
HK.00630,11.0,4,1,29,1.0,
HK.00631,36.0,19,1,1,0.85,0.51
HK.00632,21.0,26,1,11,0.6,
HK.00635,53.0,47,1,12,0.6,0.3344
HK.00636,43.0,61,1,1,0.8,0.4222
HK.00637,63.0,41,1,7,0.4,
HK.00639,45.0,55,0,0,0.95,0.3187
HK.00640,74.0,60,1,9,0.5,0.0906
HK.00641,81.0,40,1,12,0.6,0.2995
HK.00643,18.0,28,0,0,0.8,
HK.00645,86.0,60,1,3,0.45,
HK.00646,39.0,92,0,0,0.4,0.6343
HK.00648,0.0,0,1,12,0.65,
HK.00650,53.0,3,1,40,1.0,0.6797
HK.00653,22.0,98,0,0,0.4,
HK.00655,91.0,89,1,20,1.0,0.1888
HK.00656,50.0,81,0,0,0.25,0.3729
HK.00657,51.0,11,1,16,0.9,0.4757
HK.00658,17.0,3,1,21,1.0,0.5055
HK.00659,76.0,57,1,11,0.55,0.0903
HK.00660,92.0,4,1,32,1.0,
HK.00661,43.0,20,1,18,0.9,0.5361
HK.00662,76.0,72,1,8,0.45,0.1097
HK.00664,,7,1,27,1.0,0.5792
HK.00666,19.0,6,1,11,0.65,0.5639
HK.00667,27.0,62,1,1,0.5,0.4977
HK.00669,88.0,87,1,1,0.35,0.1647
HK.00670,37.0,22,1,14,0.8,0.4894
HK.00672,22.0,20,1,17,0.85,0.6297
HK.00673,27.0,8,1,16,0.8,
HK.00674,36.0,42,1,5,0.5,0.7799
HK.00675,70.0,81,0,0,0.35,0.258
HK.00676,66.0,73,1,5,0.25,0.116
HK.00677,66.0,65,1,10,0.5,0.3859
HK.00679,98.0,1,1,19,0.95,
HK.00681,60.0,45,1,12,0.65,0.3395
HK.00682,42.0,32,1,11,0.6,0.6574
HK.00683,57.0,47,1,44,1.0,0.1839
HK.00684,29.0,20,1,17,0.9,0.6708
HK.00685,42.0,35,1,4,0.45,0.4425
HK.00686,32.0,48,1,13,0.8,0.6074
HK.00687,71.0,44,1,9,0.45,0.1546
HK.00688,76.0,52,1,22,1.0,0.2945
HK.00689,66.0,18,1,13,0.95,0.5596
HK.00690,26.0,43,1,10,0.6,0.4795
HK.00691,8.0,14,1,27,1.0,0.7248
HK.00693,73.0,57,1,11,0.55,0.1475
HK.00694,20.0,50,1,1,0.95,0.5791
HK.00695,92.0,80,1,3,0.3,0.1194
HK.00696,41.0,62,0,0,0.65,0.3636
HK.00697,43.0,51,1,3,0.8,0.3052
HK.00698,5.0,8,1,39,1.0,0.783
HK.00700,42.0,82,0,0,0.15,0.2386
HK.00701,7.0,34,1,3,0.5,0.7641
HK.00702,65.0,69,1,8,0.4,
HK.00703,27.0,19,1,9,0.45,0.678
HK.00704,90.0,69,1,8,0.4,
HK.00707,60.0,69,1,8,0.4,0.7931
HK.00708,65.0,69,1,8,0.4,
HK.00709,66.0,58,1,10,0.5,0.3031
HK.00710,33.0,48,1,6,0.8,0.5613
HK.00711,71.0,83,1,1,0.2,0.3397
HK.00712,8.0,11,1,55,1.0,
HK.00713,42.0,58,1,12,0.6,0.5656
HK.00716,22.0,29,1,10,0.9,0.551
HK.00717,13.0,18,1,6,0.95,
HK.00718,55.0,84,0,0,0.15,
HK.00719,55.0,87,0,0,0.1,0.3108
HK.00720,87.0,24,1,11,0.55,0.2817
HK.00722,60.0,51,1,13,0.65,0.2637
HK.00723,19.0,36,1,15,0.95,
HK.00725,89.0,65,1,23,1.0,0.3537
HK.00726,57.0,47,0,0,0.75,0.8396
HK.00727,15.0,35,1,14,0.9,
HK.00728,54.0,53,1,25,1.0,0.2968
HK.00730,60.0,50,1,6,0.3,0.3755
HK.00731,88.0,11,1,25,1.0,0.4749
HK.00732,42.0,39,1,12,0.8,0.3799
HK.00733,30.0,76,0,0,0.75,
HK.00736,5.0,3,1,68,1.0,
HK.00737,68.0,62,1,11,0.55,0.2395
HK.00738,74.0,50,1,1,0.4,0.517
HK.00743,33.0,17,1,9,0.45,0.6243
HK.00745,99.0,99,0,0,0.15,
HK.00746,60.0,72,1,11,0.6,0.2127
HK.00747,48.0,20,1,1,0.6,0.5039
HK.00750,35.0,31,1,13,0.65,0.6185
HK.00751,51.0,22,1,75,1.0,0.3654
HK.00752,50.0,55,1,6,0.35,0.1339
HK.00753,24.0,29,1,14,0.85,0.4315
HK.00754,44.0,69,1,8,0.4,0.6097
HK.00755,34.0,32,1,3,0.75,
HK.00756,46.0,7,1,12,0.95,
HK.00757,20.0,32,1,9,0.7,0.6747
HK.00759,83.0,75,1,4,0.25,
HK.00760,32.0,10,1,9,0.85,
HK.00762,37.0,36,1,25,1.0,0.3945
