code,n_rows,last_price,prev_close,gap_pct,rvol,avg_vol_20d,avg_dollar_vol_20d,adr_pct,sma50,sma200,perf_4w,perf_13w,perf_26w,perf_ytd,perf_52w,consecutive_up_days
HK.00001,491,69.69999694824219,69.55000305175781,0.21566339310258886,0.6670733169785569,6477438.05,451477412.3174278,2.201529059398234,69.86600006103515,62.22196460723877,-4.323955513874031,-1.1511229150585376,8.470674197632402,32.07308742009104,40.794837281083936,1
HK.00002,491,78.8499984741211,78.3499984741211,0.6381621055999757,1.0333076108222157,3330134.5,262581100.243618,1.3021113279017171,76.09899993896484,72.33758403778076,1.8733810331481415,4.699543486869637,6.778015130513698,15.7907467805831,22.64552651759054,2
HK.00003,491,7.389999866485596,7.284999847412109,1.4413180682603044,1.8164634870502312,36125530.75,266967667.41922128,1.6869305580793557,6.792399997711182,6.9923139095306395,5.873923299308703,3.73523619148493,-0.06657734662739473,7.382741785295808,8.631042146911419,2
HK.00004,491,20.639999389648438,20.260000228881836,1.8756128157633982,0.33469160999967085,1762063.45,36368988.53252182,3.949350019656527,19.406199913024903,22.611494369506836,6.336937413218585,-24.395604518446156,-21.638476693623307,-6.682383299987659,-3.5949236816813586,2
HK.00005,491,160.3000030517578,161.1999969482422,-0.5583088793564577,0.7091081990255668,13055784.65,2092842319.238093,1.460217939382319,155.4076889038086,133.2946620941162,-0.681493350133765,16.14727348430289,19.62696330383564,33.29309958936459,68.25551647368509,0
HK.00006,491,61.349998474121094,60.849998474121094,0.8216927075399107,0.9339851018646265,2520838.45,154653435.0610058,1.5416255386896944,58.0629997253418,57.25236057281494,4.248088470383493,-2.3849937419095646,1.8523181557603483,14.872420277673177,20.919726313354996,6
HK.00007,490,0.03200000151991844,0.03200000151991844,0.0,,0.0,0.0,0.0,0.03200000151991844,0.03200000151991844,0.0,0.0,0.0,0.0,0.0,0
HK.00008,491,5.364999771118164,5.309999942779541,1.0357783226233552,0.8780751674194986,10014393.05,53727216.42113734,1.7896238031089071,5.49251277923584,5.522296862602234,-6.628972651645492,-5.953422318218274,-5.798735914251817,3.3833280713096707,5.429568128602255,1
HK.00010,491,12.869999885559082,12.630000114440918,1.9002357002653754,1.9891135239085669,831732.7,10704399.753815746,2.0290416736727077,13.0616446685791,14.512345519065857,-5.230287099040419,-14.855335738552512,-16.11577701839201,-10.962109535588407,-3.5855361439938527,2
HK.00012,491,28.18000030517578,27.799999237060547,1.3669103544745784,0.811898682142376,7141830.35,201256781.44251364,2.404917187831063,26.78680004119873,29.192456483840942,1.6594552785565087,-11.999434868876238,-10.860092666808853,-0.14852924151279098,3.438612773290522,4
HK.00013,491,19.760000228881836,19.43000030517578,1.6984041097423401,2.491353249288841,4375557.2,86461011.27348557,3.9369889253850667,17.87859998703003,21.03574995517731,11.386699457867861,3.293262392856206,-14.38474742547188,-5.6351493556869,-18.21191906589179,1
HK.00014,491,17.280000686645508,16.860000610351562,2.491103565180639,2.6991804125543615,1328169.7,22950773.32798176,2.4836286627448296,17.461999893188477,18.421506175994875,-3.9999961853027344,-8.956790814498182,-18.402742408026413,-4.57270049645975,16.337794874326903,1
HK.00016,491,124.69999694824219,120.19999694824219,3.7437604943847784,2.3275387575903017,4403969.75,549175014.3851509,2.4210405194931774,117.92199951171875,119.05902812957764,1.3821113400342988,-8.778346940668536,-0.9603970727085589,30.00229785278423,37.10025199430484,4
HK.00017,491,6.809999942779541,6.659999847412109,2.252253735797269,0.9319055492731428,3980860.35,27109658.755713344,3.455314371076369,6.825400009155273,8.103099973201752,-0.4385995488172487,-19.121141554942174,-33.23529343016556,-7.848442952433783,-1.7316001231106875,1
HK.00018,491,0.22300000488758087,0.23499999940395355,-5.10638065821663,0.07402582020608789,672940.0,150065.62328904867,3.9561681690365607,0.24557999700307845,0.2906950014084578,-5.907172306022565,-18.909090889386896,-28.064515105643462,-26.885246013768477,-38.007721447937186,0
HK.00019,491,104.19999694824219,102.0999984741211,2.056805588154218,0.9426239445166537,1188158.75,123806138.12402725,3.4455789204119993,90.68399948120117,79.20683547973633,11.74262407318197,20.601846189819508,37.16714047173751,68.39042525798061,61.984825896314646,1
HK.00020,491,1.4850000143051147,1.4299999475479126,3.8461586555659193,1.2679140279069443,502334244.95,745966360.936699,4.620023499105964,1.4130000066757202,1.9657500028610229,6.834534502727878,-19.729729990962646,-37.07626778327386,-33.108108325802206,-8.895704377343185,1
HK.00021,491,0.10999999940395355,0.10499999672174454,4.761907465063339,0.11739316732635105,2510265.0,276129.14850376546,13.765239403765555,0.07832000069320202,0.0852849998511374,48.64864592747242,59.42029298491106,25.0,6.79611580256569,-14.72867814102344,2
HK.00022,491,1.715000033378601,1.7899999618530273,-4.189940227528583,0.7087719097687631,69899.95,119878.41658316254,4.675640833958168,2.003799993991852,6.327949993014336,-14.249998331069946,-44.677416576182964,-81.35869490289056,-78.8271610788811,-79.08536496012071,0
HK.00023,491,17.209999084472656,16.280000686645508,5.712520630235762,2.548297742588728,2702051.3,46502300.399198145,3.367783321674363,14.442599983215333,13.898012495040893,22.143356267542124,24.349702996604535,18.61152807813352,29.61037435049344,40.69987890105908,1
HK.00025,491,4.829999923706055,4.829999923706055,0.0,0.15724321200709168,11219.15,54188.49364404678,0.10334846100726537,4.7105999946594235,4.265803297758103,-1.0245940484079599,18.38235328491722,15.000003405979855,16.385537655714618,26.873634761912246,0
HK.00026,490,58.20000076293945,57.900001525878906,0.5181333836864574,0.7962311724504014,2080.15,121064.73158702851,0.7150062839906315,57.973000106811526,57.277216053009035,-1.0204055814730792,1.5673430042383023,0.7907134066058932,2.338814556481614,3.200108335626965,2
HK.00027,491,35.380001068115234,35.099998474121094,0.7977282226966019,0.9448615978006616,12805880.35,453072060.4611559,2.416247263856524,32.020799980163574,35.55923991203308,10.83960207879489,9.058545745735387,-14.772391549921943,-6.126109056267624,-6.737643887046085,3
HK.00028,490,3.5399999618530273,3.5199999809265137,0.5681812794001605,1.921921921921922,36250.0,128324.99861717224,2.0001267035968184,3.594000024795532,4.121604093313217,1.724136277318624,-12.80788148411927,-19.488900700109436,-19.488900700109436,-21.201900812858497,1
HK.00029,491,9.359999656677246,9.199999809265137,1.7391288122742863,1.0913227251167925,48241.95,451544.6354374408,1.1424989797975882,9.955500030517578,11.281140308380127,-7.142859846015656,-15.90296890893233,-22.54975388303887,-27.804662217107452,-27.662617160638597,1
HK.00030,491,0.24500000476837158,0.24500000476837158,0.0,0.054119061936259774,325400.0,79723.00155162811,2.543384276232205,0.24576000094413758,0.2508749994635582,-1.9999980926513672,6.0606052787007325,-0.809712227199398,0.409836891524983,-15.517237304081839,0
HK.00031,491,0.49000000953674316,0.5099999904632568,-3.92156496088299,1.151818262883137,6146057.5,3011568.233613372,4.267532459763472,0.5772000020742416,0.5807000011205673,-3.92156496088299,-15.517237304081839,-18.333334989017843,-30.98591206400565,-3.92156496088299,0
