code,n_rows,last_price,prev_close,gap_pct,rvol,avg_vol_20d,avg_dollar_vol_20d,adr_pct,sma50,sma200,perf_4w,perf_13w,perf_26w,perf_ytd,perf_52w,consecutive_up_days
HK.00001,491,69.5999984741211,69.94999694824219,-0.5003552385857382,0.5750949851011625,9880766.85,687701357.6831462,2.2089706509238196,64.8544068145752,56.85037715911865,4.731101791078086,14.86636630322035,33.49043724043029,31.88360237284953,66.40025317702509,0
HK.00002,491,73.69999694824219,74.05000305175781,-0.4726618353695213,1.0968443481046022,3455115.55,254642005.4908241,1.4778160571584718,74.38964309692383,68.89572620391846,-1.2940485252869982,0.8012967671812886,11.063581446460834,8.22800062785646,16.597555098043877,0
HK.00003,491,6.940000057220459,6.940000057220459,0.0,1.3010953885061807,24128784.15,167453763.3816601,1.1966055882495779,7.019563302993775,6.977771949768067,-0.9668470881770043,-5.905513567289111,-1.7808264476195361,0.8438765356634355,8.658065442843526,0
HK.00004,491,22.639999389648438,23.6200008392334,-4.149032238632078,0.291934758636861,9383739.6,212447858.81661987,5.993824499769874,24.033840827941894,23.298543157577516,-10.655093712237846,-12.397405401894805,-3.43720650044194,2.3600216864014243,14.976415551245323,0
HK.00005,491,146.89999389648438,147.1999969482422,-0.20380642525644768,0.8970148881864551,13786154.0,2025185938.4559937,1.6308296754174272,137.90264587402345,118.9979126739502,8.091310928696641,5.819209157537462,37.77738247047616,21.483513377367654,65.25241480643571,0
HK.00006,491,56.849998474121094,57.849998474121094,-1.7286085157760982,1.4416697623984145,4551010.85,258724959.87820852,1.760541655954141,61.50378395080566,54.75726800918579,-9.684175210767828,-4.232815962955945,14.323827268516451,6.446570169990109,19.340872667688103,0
HK.00007,490,0.03200000151991844,0.03200000151991844,0.0,,0.0,0.0,0.0,0.03200000151991844,0.03200000151991844,0.0,0.0,0.0,0.0,0.0,0
HK.00008,491,5.900000095367432,5.980000019073486,-1.3377913620550372,0.7422416952760872,9416705.55,55558563.64304703,2.1857324383237575,5.762591791152954,5.484643228054047,0.43003304487518723,3.800168268861729,4.678344465541086,11.66948776623516,23.48136457060396,0
HK.00010,491,14.300000190734863,14.5,-1.379309029414736,0.7216203081995236,570680.45,8160730.543848657,2.630787107316689,15.436612548828125,14.879021348953247,-8.392058734116834,-11.336590533534265,-4.699602315382231,-2.644105956162881,36.19329834638532,0
HK.00012,491,29.81999969482422,30.600000381469727,-2.5490218200057555,1.6186798772212798,10574468.55,315330648.9339283,2.6301786719495466,31.27800003051758,29.874677724838257,-8.471460961060115,-13.765187634998135,-0.06702566240415157,2.969615461116036,32.00778422222455,0
HK.00013,491,18.18000030517578,18.610000610351562,-2.3105872706774626,0.8313170004689574,5190332.05,94360238.25296363,2.8752526502606797,21.29979999542236,22.97314995765686,-12.512032221156973,-21.974245062381762,-20.95652041227921,-13.180516516190465,-11.5328419458558,0
HK.00014,491,18.0,18.200000762939453,-1.0989052448102827,2.184003573405768,2460193.9,44283490.199999996,2.596535653003839,19.186200065612795,17.733780131340026,-9.090905587972992,-18.260585922542134,6.030318889207724,-0.5965669670831165,49.53761026539754,0
HK.00016,491,124.19999694824219,127.9000015258789,-2.892888611020126,1.7909469383680878,6201561.75,770233950.4243355,2.7823722924355474,135.68400100708007,111.58637802124024,-10.38961653762018,-8.300080033239029,24.953730909778653,29.481037624098168,56.937418870019954,0
HK.00017,491,7.880000114440918,8.020000457763672,-1.7456400914195476,0.8629979230439205,7246424.95,57101829.43528753,4.2891065071821295,8.597999992370605,8.266949970722198,-10.454546094925922,-29.26391497676981,5.771816324626138,6.63058534246426,71.30435386542348,0
HK.00018,491,0.27000001072883606,0.27000001072883606,0.0,3.6394413880660177,52600.0,14202.000564336777,0.8216081417915809,0.2780000030994415,0.32019791930913927,0.0,-10.0,-22.857138478026023,-11.475408394405292,-29.692583343848757,0
HK.00019,491,85.0,83.9000015258789,1.3110827820209274,1.1261606508683109,1030782.2,87616487.0,2.4171689066481807,85.45694244384765,72.25299392700195,-0.758904278224105,5.676325466676746,28.487526314806153,37.36263499161081,33.42215273684018,3
HK.00020,491,1.7300000190734863,1.809999942779541,-4.419885427355438,1.249287196916737,412905846.1,714327121.6285541,4.48402486662949,1.924799988269806,2.1918500018119813,-13.499999046325684,-29.95951420911973,-18.77934619136974,-22.072072217201473,23.571432038229396,0
HK.00021,491,0.08299999684095383,0.07800000160932541,6.410250164700812,0.09713977334052887,3253500.0,270040.4897220433,8.647869643529488,0.07436000019311904,0.09338499974459409,25.757571652572654,-11.70212799685744,-21.698115263154158,-19.417478888454394,-33.60000252723694,1
HK.00022,491,0.06800000369548798,0.06499999761581421,4.615394138020521,0.47243256972952063,19570396.25,1330787.017322164,6.572143895594563,0.13987999998033046,0.15120999997481704,7.9365120663333455,-65.48223108358069,-48.87217817665584,-58.02468920041105,-65.12820195399316,2
HK.00023,491,13.800000190734863,13.779999732971191,0.14514120574194997,0.5638238349080531,1015557.5,14014693.69370222,1.962969788283691,13.786200008392335,13.311425633430481,1.9955688329077275,-8.193521105940029,4.627844767548131,3.929301912152482,32.106380410821764,3
HK.00025,491,4.199999809265137,4.170000076293945,0.7194180437006954,2.121095256459699,11472.0,48182.39781188965,0.43788732287277077,4.099200057983398,4.031019924879074,4.999995231628418,-3.448278130022205,3.8927776430501124,1.2048123553905177,10.604201095602214,1
HK.00026,491,57.849998474121094,57.400001525878906,0.7839667879439087,0.3754546521177989,4341.5,251155.76837539673,0.7270721559693302,56.69370750427246,56.97369421005249,2.4476530008590993,-2.5477307932174895,2.930258829891947,1.7233709334544667,11.318397734673253,1
HK.00027,491,32.119998931884766,32.619998931884766,-1.5328020121768602,0.8565739708311318,15316053.75,491951630.09068966,2.3758324148638885,33.038814086914066,37.46571741104126,1.6376450377311755,-23.912664341050807,-18.205165119376794,-14.775885081532634,4.1836077143777715,0
HK.00028,491,4.0,4.010000228881836,-0.2493822521457671,5.212869103520178,120809.3,483237.2,2.7957847773752342,4.135264453887939,4.443810584545136,-4.30621616580701,-11.71397400823817,-9.027005460478362,-9.027005460478362,-3.13061291890837,0
